IDLE,Mbps,Stack,Timestamp,TmrSvc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
268373548,13.57,4116,359,18,597106,29934735,27228,42258,2104206,14096,209144169,72949187
4471171,0.01,4116,0,18,3954,581,27228,42255,4651,14478,7847,712792
5482023,0.00,4116,1,18,5176,5952,27228,42255,19070,14478,10307,725668
6480377,0.00,4116,2,18,6434,5952,27228,42255,25683,14478,11766,738400
6412054,8.65,4116,3,18,7852,104677,27228,42255,32369,14478,410143,874388
7680194,8.36,4116,4,18,9417,189511,27228,42255,37683,14478,790958,1005181
8246221,9.23,4116,5,18,10791,287097,27228,42255,43839,14478,1217899,1144267
8766670,9.40,4116,6,18,12498,382402,27228,42255,50845,14478,1648753,1289091
9387524,8.88,4116,7,18,14141,467968,27228,42255,55933,14478,2053928,1431056
9982999,8.65,4116,8,18,15764,555971,27228,42255,60120,14478,2453969,1564558
11132685,10.42,4116,9,18,17318,626381,27228,42255,66701,14478,2910653,1725409
11905723,11.87,4116,10,18,19046,699683,27228,42255,72044,14478,3424054,1901830
11613821,8.75,4116,11,18,20739,755119,27228,42255,78544,14478,3802950,2038833
12072973,12.19,4116,12,18,22281,831034,27228,42255,85209,14478,4327104,2218372
12464757,13.79,4116,13,18,23937,914237,27228,42255,90734,14478,4923958,2419495
15014327,11.21,4116,14,18,25619,986149,27228,42255,95750,14478,5413606,2587597
15765242,12.65,4116,15,18,27286,1066004,27228,42255,100782,14478,5964367,2776260
16632244,6.56,4116,16,18,28602,1111109,27228,42255,106942,14478,6250877,2878242
14758752,7.97,4116,17,18,30050,1164976,27228,42255,113879,14478,6595134,3002541
15255516,11.38,4116,18,18,31770,1237909,27228,42255,119419,14478,7090697,3172896
19019587,11.49,4116,19,18,33362,1312826,27228,42255,124547,14478,7592929,3345055
16293237,10.26,4116,20,18,35046,1380124,27228,42255,129547,14478,8041302,3502316
16726678,12.78,4116,21,18,36636,1461453,27228,42255,135617,14478,8598380,3691272
21341629,11.24,4116,22,18,38325,1531467,27228,42255,140760,14478,9088039,3860811
17717751,11.60,4116,23,18,39966,1605579,27228,42255,145782,14478,9590307,4034553
22904237,10.55,4116,24,18,41530,1674623,27228,42255,151098,14478,10050864,4193003
18641772,13.78,4116,25,18,43301,1759575,27228,42255,157194,14478,10645182,4391398
19022566,14.02,4116,26,18,44969,1842798,27228,42255,163620,14478,11250716,4598186
19415399,13.73,4116,27,18,46719,1924990,27228,42255,168111,14478,11847321,4803167
25829024,14.15,4116,28,18,48366,2011527,27228,42255,173798,14478,12463798,5012680
26571298,13.50,4116,29,18,50069,2094368,27228,42255,177969,14478,13050023,5211976
27309676,13.69,4116,30,18,51793,2177179,27228,42255,183396,14478,13640041,5412970
20999213,13.53,4116,31,18,53593,2259325,27228,42255,189843,14478,14223817,5612266
21438300,12.73,4116,32,18,55271,2338148,27228,42255,194596,14478,14777196,5801205
29546491,13.48,4116,33,18,56907,2420700,27228,42255,199639,14478,15367496,5999570
22236372,13.71,4116,34,18,58747,2506376,27228,42255,205154,14478,15961174,6200938
22806000,9.49,4116,35,18,60377,2571598,27228,42255,210528,14478,16378533,6348292
23305401,11.20,4116,36,18,62129,2646257,27228,42255,216074,14478,16869205,6515080
23783036,11.91,4116,37,18,63841,2719164,27228,42255,222654,14478,17384575,6690818
33485516,6.28,4116,38,18,65444,2766564,27228,42255,228079,14478,17664933,6805549
25024052,10.34,4116,39,18,67050,2847539,27228,42255,233767,14478,18128905,6991392
25527954,10.73,4116,40,18,68564,2930957,27228,42255,239778,14478,18609322,7184272
25951714,12.76,4116,41,18,70198,3016337,27228,42255,245146,14478,19171091,7387839
26377462,13.02,4116,42,18,71946,3094524,27228,42255,251418,14478,19733181,7578658
37208903,13.76,4116,43,18,73266,3180211,27228,42255,256907,14478,20332246,7783208
27156238,13.89,4116,44,18,74982,3263502,27228,42255,262028,14478,20933184,7987484
38832853,4.65,4116,45,18,76835,3299718,27228,42255,268201,14478,21144153,8070761
28543187,9.03,4116,46,18,78621,3356802,27228,42255,276004,14478,21534732,8207413
40395513,12.80,4116,47,18,80292,3436460,27228,42255,282739,14478,22093102,8402082
41301734,3.96,4116,48,18,81737,3466434,27228,42255,287813,14478,22270192,8471936
42092429,8.72,4116,49,18,83184,3531784,27228,42255,294869,14478,22655012,8627506
42847040,11.70,4116,50,18,84744,3614261,27228,42255,299764,14478,23173244,8814576
43649879,9.99,4116,51,18,86493,3677374,27228,42255,306967,14478,23602652,8965423
44396655,13.36,4116,52,18,88129,3761975,27228,42255,310961,14478,24187877,9162967
45173215,11.34,4116,53,18,89729,3833304,27228,42255,316202,14478,24679300,9332911
