period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,7621,479,477,96326,4577644,18,15710,13786,3300,701349,1823,290608,4144,0.02
1,11443,1028,8323,96326,4765484,18,15710,13786,4222,709463,1823,290608,4144,0.00
2,12355,1028,10926,96326,5752437,18,15710,13786,5278,720080,1823,290608,4144,0.00
3,13176,1028,13513,96326,6739607,18,15710,13786,6293,730538,1823,290608,4144,0.00
4,339928,37690,16099,96326,7606560,18,15710,13786,7174,835336,1823,290608,4144,6.04
5,730131,79508,18883,96326,8453498,18,15710,13786,7945,954904,1823,290608,4144,7.24
6,1334310,138239,22407,96326,9237609,18,15710,13786,8665,1129193,1823,290608,4144,11.26
7,1768485,179960,25606,96326,10089325,18,15710,13786,9496,1260423,1823,290608,4144,7.88
8,2244770,223999,28879,96326,10320719,18,15710,13786,10214,1403418,1823,290608,4144,8.85
9,2632578,260918,32317,96326,11777195,18,15710,13786,10798,1518611,1823,290608,4144,7.09
10,3245871,319192,35487,96326,12563375,18,15710,13786,11456,1696107,1823,290608,4144,11.31
11,3715730,365772,38581,96326,13389607,18,15710,13786,12175,1835492,1823,290608,4144,8.65
12,4140186,407723,42153,96326,12398528,18,15710,13786,12893,1963248,1823,290608,4144,7.88
13,4659017,457986,45551,96326,15059624,18,15710,13786,13531,2116054,1823,290608,4144,9.41
14,5131251,504514,48907,96326,13396829,18,15710,13786,14217,2258926,1823,290608,4144,8.70
15,5611794,551752,52420,96326,13914662,18,15710,13786,14807,2400273,1823,290608,4144,8.78
16,5693281,558822,56065,96326,14842070,18,15710,13786,15763,2432135,1823,290608,4144,1.46
17,6387448,624003,59822,96326,15149356,18,15710,13786,16447,2630636,1823,290608,4144,12.82
18,7037094,685263,63693,96326,15490781,18,15710,13786,17098,2817255,1823,290608,4144,12.00
19,7511441,729424,67136,96326,16017049,18,15710,13786,17866,2963706,1823,290608,4144,8.70
20,8004398,774907,70565,96326,16515358,18,15710,13786,18483,3109406,1823,290608,4144,9.03
21,8479890,822007,73912,96326,17029857,18,15710,13786,19122,3251955,1823,290608,4144,8.68
22,8944307,865856,77458,96326,17554120,18,15710,13786,19770,3391445,1823,290608,4144,8.49
23,9429319,912363,80964,96326,18061429,18,15710,13786,20471,3537538,1823,290608,4144,8.87
24,9862030,956327,84147,96326,24212062,18,15710,13786,21304,3667959,1823,290608,4144,7.87
25,10273625,995588,87243,96326,25062000,18,15710,13786,21977,3791018,1823,290608,4144,7.57
26,10852500,1050966,90369,96326,19605510,18,15710,13786,22575,3959330,1823,290608,4144,10.72
27,11299574,1094192,94186,96326,26687785,18,15710,13786,23459,4093143,1823,290608,4144,8.21
28,11790827,1141370,97297,96326,20649321,18,15710,13786,24223,4241286,1823,290608,4144,9.07
29,12163284,1177176,100691,96326,28371838,18,15710,13786,24973,4354355,1823,290608,4144,6.73
30,12662125,1224527,103811,96326,29190111,18,15710,13786,25803,4498677,1823,290608,4144,9.19
31,13171891,1272558,107184,96326,29996818,18,15710,13786,26628,4654095,1823,290608,4144,9.43
32,13662049,1318193,110637,96326,22764544,18,15710,13786,27482,4801070,1823,290608,4144,8.98
33,14168608,1368238,114447,96326,31643775,18,15710,13786,28219,4952424,1823,290608,4144,9.20
34,14635626,1412000,117536,96326,32473195,18,15710,13786,29076,5092379,1823,290608,4144,8.65
35,15107613,1457693,120638,96326,33298870,18,15710,13786,29828,5233847,1823,290608,4144,8.65
36,15579303,1502612,123740,96326,34125727,18,15710,13786,30445,5373910,1823,290608,4144,8.65
37,16049224,1546714,126977,96326,34948135,18,15710,13786,31048,5516053,1823,290608,4144,8.66
38,16482868,1586860,130087,96326,25886195,18,15710,13786,31885,5646184,1823,290608,4144,8.03
39,17002638,1636251,133922,96326,26362347,18,15710,13786,32739,5800708,1823,290608,4144,9.54
40,17469821,1681131,137354,96326,37438571,18,15710,13786,33389,5941014,1823,290608,4144,8.55
41,17952509,1726353,140452,96326,27401184,18,15710,13786,34110,6082413,1823,290608,4144,8.99
42,18419951,1770933,144181,96326,27924765,18,15710,13786,34881,6222079,1823,290608,4144,8.61
43,18917920,1817375,147426,96326,28426701,18,15710,13786,35680,6369317,1823,290608,4144,9.13
44,19194806,1845681,150917,96326,29144071,18,15710,13786,36571,6457205,1823,290608,4144,5.09
45,19668951,1892482,154399,96326,41650988,18,15710,13786,37319,6598712,1823,290608,4144,8.71
46,20277744,1949952,157604,96326,30035800,18,15710,13786,37946,6776757,1823,290608,4144,11.42
47,20808488,2000878,160856,96326,30496811,18,15710,13786,38658,6932518,1823,290608,4144,9.81
48,21268326,2046303,163791,96326,44069006,18,15710,13786,39325,7069839,1823,290608,4144,8.54
49,21703741,2085527,167066,96326,31579996,18,15710,13786,40269,7203447,1823,290608,4144,8.13
50,22203813,2132559,171155,96326,32072201,18,15710,13786,40997,7355184,1823,290608,4144,9.25
51,22711948,2181243,174814,96326,32570660,18,15710,13786,41709,7508590,1823,290608,4144,9.26
52,23188496,2228809,177848,96326,47374684,18,15710,13786,42503,7655794,1823,290608,4144,8.65
53,23658079,2274691,180930,96326,48202581,18,15710,13786,43061,7795001,1823,290608,4144,8.65
54,23976613,2306693,183839,96326,49079690,18,15710,13786,43819,7892408,1823,290608,4144,5.85
55,24424100,2349606,186954,96326,49917163,18,15710,13786,44654,8026498,1823,290608,4144,8.28
56,25030657,2408959,189981,96326,50700322,18,15710,13786,45479,8201545,1823,290608,4144,11.27
57,25499399,2450843,193580,96326,35732520,18,15710,13786,46055,8342048,1823,290608,4144,8.62
58,25974915,2496692,197123,96326,52372584,18,15710,13786,46887,8483531,1823,290608,4144,8.69
59,26432254,2540593,200241,96326,53205046,18,15710,13786,47684,8619793,1823,290608,4144,8.43
60,26971583,2590755,203668,96326,37235275,18,15710,13786,48413,8782409,1823,290608,4144,10.01
61,27465995,2637067,207406,96326,37745968,18,15710,13786,49045,8928917,1823,290608,4144,9.04
62,27921731,2682587,210910,96326,38279079,18,15710,13786,49847,9065502,1823,290608,4144,8.43
63,28326676,2720302,214261,96326,38870918,18,15710,13786,50679,9187441,1823,290608,4144,7.39
64,28767688,2758672,217967,96326,39422726,18,15710,13786,51403,9321557,1823,290608,4144,8.12
65,29387286,2817102,221324,96326,58158049,18,15710,13786,52176,9500406,1823,290608,4144,11.41
66,29752034,2851755,224108,96326,59020796,18,15710,13786,52912,9613337,1823,290608,4144,6.67
67,30304396,2901792,227221,96326,59821281,18,15710,13786,53775,9777947,1823,290608,4144,10.18
68,30684823,2937457,230425,96326,41466238,18,15710,13786,54598,9894935,1823,290608,4144,7.04
69,31302936,2995624,234319,96326,61473283,18,15710,13786,55280,10070988,1823,290608,4144,11.33
70,31755277,3038877,237486,96326,62305897,18,15710,13786,56134,10206469,1823,290608,4144,8.31
71,32241983,3085154,240573,96326,63128530,18,15710,13786,56881,10351465,1823,290608,4144,8.98
72,32611583,3117618,244132,96326,43514659,18,15710,13786,57580,10463377,1823,290608,4144,6.80
73,33201872,3176682,247233,96326,64779461,18,15710,13786,58256,10635843,1823,290608,4144,10.91
74,33639384,3218725,250890,96326,44459866,18,15710,13786,59179,10768342,1823,290608,4144,8.12
75,34104288,3261645,254547,96326,44997856,18,15710,13786,59937,10907651,1823,290608,4144,8.49
