period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,8047,358,10,96002,4092201,18,15704,23565,2808,702505,1823,290608,4144,0.02
1,10918,4483,11936,96002,4269997,18,15704,23565,3764,712822,1823,290608,4144,0.00
2,12600,4483,14641,96002,5259344,18,15704,23565,4654,722120,1823,290608,4144,0.00
3,395319,43959,17309,96002,6706773,18,15704,23565,5559,846619,1823,290608,4144,7.09
4,871585,88471,21316,96002,6934068,18,15704,23565,6226,993568,1823,290608,4144,8.68
5,1226280,121157,23749,96002,7858731,18,15704,23565,6941,1102973,1823,290608,4144,6.57
6,1808062,177235,27763,96002,8265774,18,15704,23565,7642,1278878,1823,290608,4144,10.79
7,2198388,213472,31014,96002,9439902,18,15704,23565,8361,1401228,1823,290608,4144,7.13
8,2763797,263692,34256,96002,9288280,18,15704,23565,9084,1577229,1823,290608,4144,10.52
9,3253581,310995,37860,96002,11058865,18,15704,23565,9753,1727200,1823,290608,4144,8.91
10,3721484,355121,40871,96002,11882246,18,15704,23565,10485,1872021,1823,290608,4144,8.65
11,4190511,398922,43492,96002,12704690,18,15704,23565,11320,2017731,1823,290608,4144,8.65
12,4658403,443390,46513,96002,13528894,18,15704,23565,12088,2163282,1823,290608,4144,8.65
13,5128943,489101,49542,96002,14347002,18,15704,23565,12685,2308612,1823,290608,4144,8.65
14,5515269,522725,53028,96002,12489556,18,15704,23565,13355,2430456,1823,290608,4144,7.17
15,6023411,570955,56034,96002,16015841,18,15704,23565,14228,2585034,1823,290608,4144,9.39
16,6550173,621697,59152,96002,16818166,18,15704,23565,14888,2748502,1823,290608,4144,9.73
17,7040749,666732,62254,96002,17626484,18,15704,23565,15618,2905128,1823,290608,4144,9.06
18,7508610,710737,65362,96002,18447610,18,15704,23565,16444,3050770,1823,290608,4144,8.66
19,7996031,752755,68134,96002,19269759,18,15704,23565,17211,3200144,1823,290608,4144,9.07
20,8417156,792197,71464,96002,15524938,18,15704,23565,17957,3332573,1823,290608,4144,7.83
21,8942198,840769,75031,96002,15997279,18,15704,23565,18637,3491666,1823,290608,4144,9.62
22,9287712,873226,78429,96002,21794904,18,15704,23565,19291,3599695,1823,290608,4144,6.30
23,9910214,927798,81549,96002,17012707,18,15704,23565,19947,3790407,1823,290608,4144,11.61
24,10378926,973205,85394,96002,23392718,18,15704,23565,20697,3936219,1823,290608,4144,8.51
25,10833095,1016393,88505,96002,24221372,18,15704,23565,21571,4078345,1823,290608,4144,8.39
26,11325826,1063008,91621,96002,25035993,18,15704,23565,22212,4229840,1823,290608,4144,9.12
27,11801848,1107516,95063,96002,25860015,18,15704,23565,22990,4378693,1823,290608,4144,8.76
28,12270454,1149008,98089,96002,19619057,18,15704,23565,23676,4521778,1823,290608,4144,8.59
29,12776541,1196115,102160,96002,20108384,18,15704,23565,24436,4676140,1823,290608,4144,9.24
30,13233006,1237222,106189,96002,20649133,18,15704,23565,25190,4813985,1823,290608,4144,8.36
31,13683827,1280658,109764,96002,29169661,18,15704,23565,25929,4959225,1823,290608,4144,8.25
32,14135132,1322816,112747,96002,29998949,18,15704,23565,26708,5098552,1823,290608,4144,8.36
33,14652085,1369763,116046,96002,22195790,18,15704,23565,27480,5257941,1823,290608,4144,9.67
34,15133442,1414992,119961,96002,31631695,18,15704,23565,28236,5407065,1823,290608,4144,8.80
