3.21,12.58,3.22,125.20,404.00,0
3.26,5.32,3.27,53.20,174.00,0
3.27,5.35,3.27,53.60,174.00,0
3.27,5.43,3.27,54.30,176.00,0
3.26,5.38,3.27,53.20,174.00,0
3.26,5.37,3.27,53.70,176.00,0
3.27,5.38,3.27,53.10,174.00,0
3.26,5.34,3.27,53.90,176.00,0
3.26,5.42,3.27,54.30,176.00,0
3.27,5.37,3.27,53.20,174.00,0
3.27,5.30,3.27,53.30,174.00,0
3.27,5.39,3.27,53.90,176.00,0
3.26,5.38,3.27,54.10,176.00,0
3.27,5.33,3.27,53.70,176.00,0
3.26,5.34,3.27,53.70,176.00,0
3.27,5.31,3.27,53.00,174.00,0
3.26,5.40,3.27,54.30,176.00,0
3.26,5.42,3.27,53.90,176.00,0
3.27,5.33,3.27,53.20,174.00,0
3.26,5.33,3.27,53.70,174.00,0
3.26,5.41,3.27,54.20,176.00,0
3.26,5.43,3.27,53.80,216.00,0
3.21,12.61,3.22,125.20,404.00,0
3.15,16.13,3.17,314.10,970.00,0
3.15,13.55,3.16,322.90,448.00,0
3.18,15.07,3.20,147.70,468.00,0
3.20,14.35,3.21,145.60,466.00,1
3.19,14.53,3.21,145.00,466.00,1
3.19,14.62,3.21,146.50,466.00,1
3.19,14.59,3.21,151.90,484.00,1
3.19,14.61,3.21,145.70,466.00,1
3.20,13.97,3.21,145.40,466.00,1
3.20,14.48,3.21,145.10,462.00,1
3.21,13.20,3.22,127.20,410.00,1
3.20,22.77,3.22,127.70,410.00,1
3.21,12.60,3.22,125.80,406.00,1
3.20,12.63,3.22,126.60,406.00,1
3.21,12.69,3.22,126.60,406.00,1
3.21,12.70,3.22,127.10,406.00,1
3.21,12.69,3.22,127.10,406.00,1
3.21,12.65,3.22,126.30,406.00,1
3.21,12.60,3.22,127.00,406.00,1
3.21,12.73,3.22,127.60,410.00,1
3.21,12.70,3.22,126.60,404.00,1
3.21,12.44,3.22,125.10,404.00,1
3.21,13.19,3.22,125.90,400.00,1
3.21,12.62,3.22,126.70,406.00,1
3.27,5.46,3.27,54.00,176.00,1
3.27,5.33,3.27,53.20,174.00,1
3.26,5.29,3.27,53.20,174.00,1
3.26,5.31,3.27,54.00,176.00,1
3.26,5.42,3.27,53.70,174.00,1
3.26,5.33,3.27,52.70,174.00,1
3.26,5.33,3.27,53.40,174.00,1
3.27,5.32,3.27,53.10,174.00,1
3.26,5.34,3.27,54.00,176.00,1
3.26,5.41,3.27,53.30,174.00,1
3.26,5.30,3.27,52.90,174.00,1
3.27,5.27,3.27,53.20,174.00,1
3.26,5.34,3.27,53.90,176.00,1
3.27,5.36,3.27,53.30,174.00,1
3.27,5.29,3.27,53.50,174.00,1
3.26,5.34,3.27,53.10,174.00,1
3.26,5.28,3.27,53.20,174.00,1
3.27,5.41,3.27,53.90,176.00,1
3.27,5.34,3.27,53.20,174.00,1
3.21,12.25,3.22,125.30,404.00,1
3.20,12.60,3.21,126.70,410.00,1
3.21,12.67,3.22,126.30,412.00,1
3.27,5.38,3.27,53.10,174.00,1
3.27,5.35,3.27,53.40,174.00,1
3.26,5.28,3.27,52.80,174.00,1
3.26,5.30,3.27,54.00,176.00,1
3.27,5.41,3.27,53.70,176.00,1
3.27,5.28,3.27,52.80,174.00,1
