3.27,5.31,3.27,53.50,246.00,0
3.21,12.73,3.22,127.40,426.00,0
3.27,5.42,3.27,53.70,176.00,0
3.27,5.33,3.27,53.90,176.00,0
3.27,5.40,3.27,53.80,176.00,0
3.27,5.35,3.27,53.70,176.00,0
3.27,5.42,3.27,54.80,180.00,0
3.27,5.42,3.27,54.20,174.00,0
3.27,5.33,3.27,53.20,174.00,0
3.27,5.39,3.28,53.90,176.00,0
3.27,5.45,3.27,54.10,176.00,0
3.27,5.38,3.27,53.10,174.00,0
3.27,5.37,3.27,53.60,176.00,0
3.27,5.39,3.27,53.50,174.00,0
3.27,5.33,3.27,54.00,176.00,0
3.27,5.44,3.27,54.30,176.00,0
3.27,5.32,3.27,53.30,174.00,0
3.27,5.32,3.27,53.90,176.00,0
3.27,5.39,3.27,54.10,176.00,0
3.27,5.43,3.27,54.10,176.00,0
3.27,5.31,3.27,53.80,176.00,0
3.27,5.39,3.27,53.90,176.00,0
3.27,5.34,3.27,53.10,174.00,0
3.21,12.71,3.22,127.60,422.00,0
3.08,15.63,3.10,127.80,396.00,0
3.21,14.72,3.22,147.40,472.00,0
3.20,14.14,3.21,145.60,466.00,1
3.20,14.66,3.21,146.80,468.00,1
3.20,14.61,3.21,145.70,466.00,1
3.19,15.08,3.21,159.60,472.00,1
3.20,14.49,3.22,152.10,466.00,1
3.20,14.56,3.21,146.40,468.00,1
3.20,14.61,3.21,146.80,468.00,1
3.21,13.26,3.23,126.80,406.00,1
3.21,12.70,3.22,127.00,410.00,1
3.21,12.70,3.22,126.70,406.00,1
3.21,12.68,3.22,126.90,406.00,1
3.21,12.70,3.22,152.30,610.00,1
3.21,16.30,3.23,126.40,406.00,1
3.21,12.63,3.22,126.20,406.00,1
3.22,12.74,3.23,127.20,410.00,1
3.21,12.75,3.22,126.20,406.00,1
3.22,12.61,3.23,126.30,406.00,1
3.22,12.69,3.23,126.70,404.00,1
3.22,12.46,3.23,124.90,404.00,1
3.22,12.70,3.23,127.60,410.00,1
3.22,12.69,3.23,126.90,406.00,1
3.22,12.65,3.23,126.60,406.00,1
3.22,12.50,3.23,127.00,410.00,1
3.22,13.12,3.23,127.70,410.00,1
3.27,5.80,3.27,53.10,174.00,1
3.27,5.37,3.28,53.70,176.00,1
3.27,5.39,3.27,53.00,174.00,1
3.27,5.36,3.27,53.70,176.00,1
3.27,5.41,3.27,53.70,176.00,1
3.27,5.38,3.27,52.90,174.00,1
3.27,5.29,3.27,53.40,174.00,1
3.27,5.37,3.27,54.40,176.00,1
3.27,5.39,3.27,53.40,174.00,1
3.27,5.30,3.27,53.40,174.00,1
3.27,5.37,3.27,53.60,174.00,1
3.27,5.31,3.27,53.20,174.00,1
3.27,5.38,3.27,54.30,176.00,1
3.27,5.37,3.27,53.90,174.00,1
3.27,5.32,3.28,53.10,174.00,1
3.27,5.34,3.27,53.60,176.00,1
3.27,5.42,3.27,53.90,176.00,1
3.21,12.64,3.22,126.10,404.00,1
3.27,5.77,3.27,53.50,174.00,1
3.27,5.34,3.27,53.10,174.00,1
3.27,5.35,3.27,53.70,176.00,1
3.27,5.43,3.27,53.70,176.00,1
3.26,5.33,3.27,53.00,174.00,1
3.27,5.29,3.27,53.20,174.00,1
3.27,5.38,3.27,53.90,176.00,1
3.27,5.39,3.27,53.70,176.00,1
3.27,5.31,3.27,53.50,174.00,1
3.27,5.34,3.28,53.70,174.00,1
3.27,5.30,3.27,53.10,174.00,1
3.27,5.40,3.27,54.20,176.00,1
3.27,5.40,3.27,53.40,174.00,1
3.27,5.26,3.28,52.80,174.00,1
3.27,5.35,3.27,53.80,176.00,1
3.27,5.41,3.27,53.50,174.00,1
3.27,5.36,3.27,53.50,174.00,1
3.27,5.35,3.27,53.40,174.00,1
3.27,5.34,3.27,53.00,174.00,1
3.27,5.33,3.27,53.80,176.00,1
3.27,5.44,3.27,54.50,176.00,1
3.22,12.63,3.23,126.00,404.00,1
3.27,5.41,3.27,53.40,174.00,1
3.27,5.37,3.27,53.60,176.00,1
3.26,5.37,3.27,53.90,176.00,1
3.27,5.34,3.27,53.40,174.00,1
3.27,5.40,3.27,53.60,174.00,1
3.27,5.29,3.28,52.90,174.00,1
3.27,5.39,3.28,54.30,176.00,1
3.27,5.42,3.27,53.10,174.00,1
3.27,5.27,3.28,52.80,174.00,1
3.27,5.34,3.27,53.50,174.00,1
3.27,5.37,3.27,53.80,176.00,1
3.27,5.35,3.27,53.30,174.00,1
3.27,5.36,3.27,53.40,174.00,1
3.27,5.32,3.27,52.80,174.00,1
3.27,5.30,3.27,53.70,176.00,1
3.27,5.43,3.27,54.30,176.00,1
3.27,5.33,3.27,53.00,174.00,1
3.27,5.28,3.27,53.50,174.00,1
3.27,5.35,3.27,53.70,174.00,1
3.27,5.34,3.27,53.80,174.00,1
