period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
47,97993,216676,119335961,281199,17,45038,31462,99012,1996439,27244,290216,4092,0.14
48,101765,219592,120314946,287734,17,45038,31462,99795,2011290,27244,290216,4092,0.26
49,103130,222528,121299464,290970,17,45038,31462,100790,2024782,27244,290216,4092,0.07
50,104072,225691,122282580,293432,17,45038,31462,101686,2038512,27244,290216,4092,0.06
51,106259,228700,123263052,298442,17,45038,31462,102844,2053197,27244,290216,4092,0.14
52,111666,235041,125221272,308486,17,45038,31462,104761,2084521,27244,290216,4092,0.25
53,116562,241363,127182551,318192,17,45038,31462,106795,2112351,27244,290216,4092,0.14
54,122315,247439,129144622,329094,17,45038,31462,108927,2141853,27244,290216,4092,0.20
55,126604,250204,130124393,336218,17,45038,31462,109842,2155970,27244,290216,4092,0.30
56,129789,253707,131101850,342735,17,45038,31462,110739,2173146,27244,290216,4092,0.22
57,131732,256513,132079986,347348,17,45038,31462,111688,2190690,27244,290216,4092,0.13
58,134125,259503,133059005,353742,17,45038,31462,112891,2208018,27244,290216,4092,0.16
59,135895,262455,134040653,357658,17,45038,31462,114015,2221815,27244,290216,4092,0.12
60,141288,268587,136003374,367290,17,45038,31462,116494,2251389,27244,290216,4092,0.15
61,142849,274894,137967749,375909,17,45038,31462,118646,2280912,27244,290216,4092,0.13
62,148674,281220,139927708,386445,17,45038,31462,120695,2310239,27244,290216,4092,0.33
63,158615,300635,145808979,411451,17,45038,31462,127487,2404224,27244,290216,4092,0.11
64,163241,310210,148754808,424200,17,45038,31462,130660,2446988,27244,290216,4092,0.19
65,170642,319944,151689050,438780,17,45038,31462,134061,2495559,27244,290216,4092,0.19
66,174269,323180,152667092,445376,17,45038,31462,135026,2511318,27244,290216,4092,0.25
67,177846,326427,153648714,451633,17,45038,31462,135876,2523841,27244,290216,4092,0.25
68,183314,329661,154623301,460421,17,45038,31462,136573,2541669,27244,290216,4092,0.37
69,185915,332910,155605421,465081,17,45038,31462,137636,2554561,27244,290216,4092,0.16
70,188406,336153,156590542,469523,17,45038,31462,138776,2564746,27244,290216,4092,0.17
71,193159,339346,160736231,477851,17,45038,31462,139653,2579710,27244,290216,4092,0.33
72,195845,342423,158552709,482819,17,45038,31462,140645,2593734,27244,290216,4092,0.18
73,198128,345656,159534381,487230,17,45038,31462,141822,2607150,27244,290216,4092,0.15
74,201951,348899,160511793,494005,17,45038,31462,142772,2623018,27244,290216,4092,0.26
75,208836,354953,162472284,506823,17,45038,31462,144639,2652557,27244,290216,4092,0.20
76,212475,358186,163452289,513112,17,45038,31462,145529,2666484,27244,290216,4092,0.25
77,219036,367753,166394247,528334,17,45038,31462,148812,2709532,27244,290216,4092,0.22
78,219036,371239,167376079,535132,17,45038,31462,149851,2725405,27244,290216,4092,0.29
79,219036,374275,168355718,539044,17,45038,31462,150837,2743403,27244,290216,4092,0.13
80,220842,377525,169330977,541433,17,45038,31462,151808,2764619,27244,290216,4092,0.01
81,223365,383877,171294103,548576,17,45038,31462,154429,2793631,27244,290216,4092,0.08
82,223365,387126,172279410,554705,17,45038,31462,155355,2806101,27244,290216,4092,0.23
83,223825,389960,173260040,559609,17,45038,31462,156368,2824692,27244,290216,4092,0.15
84,232205,402929,177180117,578134,17,45038,31462,160635,2885464,27244,290216,4092,0.20
85,233126,405959,178158374,583100,17,45038,31462,161771,2904904,27244,290216,4092,0.18
86,236260,408993,179139347,588390,17,45038,31462,162936,2919088,27244,290216,4092,0.21
87,238220,412245,180115697,592368,17,45038,31462,164266,2937829,27244,290216,4092,0.13
88,243252,418506,182079178,601797,17,45038,31462,166671,2965131,27244,290216,4092,0.20
89,245846,421591,183058363,606641,17,45038,31462,167699,2980871,27244,290216,4092,0.18
90,248479,424829,184034444,611848,17,45038,31462,168756,2998774,27244,290216,4092,0.18
91,253652,444067,189909612,632980,17,45038,31462,175851,3102939,27244,290216,4092,0.14
92,261184,449957,191873953,643692,17,45038,31462,177977,3131096,27244,290216,4092,0.19
93,263722,453051,192851370,649470,17,45038,31462,178931,3147928,27244,290216,4092,0.17
94,271289,484495,202554797,681136,17,45038,31462,189294,3414787,27244,290216,4092,0.00
95,271289,490844,204536319,683029,17,45038,31462,190625,3431801,27244,290216,4092,0.00
96,281537,509680,210435790,707260,17,45038,31462,197008,3508869,27244,290216,4092,0.15
97,288629,537804,219211889,737290,17,45038,31462,206528,3709266,27244,290216,4092,0.05
98,288629,547398,222183278,742414,17,45038,31462,208646,3734000,27244,290216,4092,0.00
99,288629,550640,223176485,743400,17,45038,31462,209352,3739973,27244,290216,4092,0.00
100,288629,553876,224169559,744339,17,45038,31462,209913,3746219,27244,290216,4092,0.00
101,288629,557061,229746526,745216,17,45038,31462,210457,3751131,27244,290216,4092,0.00
102,289445,560061,226154781,747889,17,45038,31462,211274,3760157,27244,290216,4092,0.06
period,measurer,IDLE,experiment_runn,tiT,Tmr Svc,ipc1,wifi,esp_timer,sys_evt,ipc0,Heap,Stack,Mbps
0,24064,28555299,11110,28489,17,45076,924465,18141,20529,27244,290216,4092,0.17
1,26929,29528334,14900,35234,17,45076,945545,18785,20529,27244,290216,4092,0.26
2,29812,30496068,19557,43270,17,45076,970816,19765,20529,27244,290216,4092,0.32
3,32703,31465127,25395,52857,17,45076,993741,20460,20529,27244,290216,4092,0.40
4,41242,34388825,33190,69013,17,45076,1057626,22888,20529,27244,290216,4092,0.23
5,56225,39252704,43843,98892,17,45076,1172405,26600,20529,27244,290216,4092,0.38
6,59233,40214009,51180,112627,17,45076,1201148,27570,20529,27244,290216,4092,0.54
7,62241,41183860,56753,122321,17,45076,1224418,28222,20529,27244,290216,4092,0.43
8,65246,42128667,67155,140972,17,45076,1268002,28812,20529,27244,290216,4092,0.97
9,68118,43091832,71276,152290,17,45076,1299738,29801,20529,27244,290216,4092,0.57
10,70685,44063029,73176,162796,17,45076,1324612,30938,20529,27244,290216,4092,0.45
11,73616,45033938,75729,172505,17,45076,1347567,32158,20529,27244,290216,4092,0.38
12,76635,45982965,88106,198712,17,45076,1384957,33031,20529,27244,290216,4092,1.24
13,79477,46933639,102370,222974,17,45076,1420391,33855,20529,27244,290216,4092,1.28
14,82091,47886826,116708,245920,17,45076,1452647,34695,20529,27244,290216,4092,1.17
15,85065,48825115,136670,276619,17,45076,1494511,35627,20529,27244,290216,4092,1.62
16,87932,49767939,154624,307695,17,45076,1534656,36589,20529,27244,290216,4092,1.72
17,91096,50723032,167703,328953,17,45076,1566642,37513,20529,27244,290216,4092,1.13
18,93825,51671222,183950,355526,17,45076,1603363,38296,20529,27244,290216,4092,1.41
19,102984,54586226,193463,383756,17,45076,1675010,41385,20529,27244,290216,4092,0.31
20,106079,55538416,208619,408003,17,45076,1707444,42314,20529,27244,290216,4092,1.17
21,109050,56467499,232577,447096,17,45076,1753441,43002,20529,27244,290216,4092,2.08
22,112130,57428958,245451,467986,17,45076,1779329,43916,20529,27244,290216,4092,1.09
23,115221,58392264,254712,483683,17,45076,1808079,44854,20529,27244,290216,4092,0.84
24,118230,59340730,270876,510479,17,45076,1842547,45965,20529,27244,290216,4092,1.42
25,121322,60281799,289397,540941,17,45076,1882637,46897,20529,27244,290216,4092,1.59
26,124397,61229039,307956,570212,17,45076,1918263,47769,20529,27244,290216,4092,1.55
27,127276,62178446,322851,596872,17,45076,1953348,48754,20529,27244,290216,4092,1.48
28,130729,63117168,342103,630987,17,45076,1996601,49563,20529,27244,290216,4092,1.93
29,133316,64055458,361042,663002,17,45076,2039294,50458,20529,27244,290216,4092,1.69
30,136227,65015815,371136,680866,17,45076,2068910,51580,20529,27244,290216,4092,0.93
31,139136,65948092,392577,717290,17,45076,2116122,52362,20529,27244,290216,4092,2.02
32,142221,66899686,407441,740414,17,45076,2147405,53296,20529,27244,290216,4092,1.17
33,145303,67863173,417422,757814,17,45076,2172668,54177,20529,27244,290216,4092,0.90
34,148382,68819496,427602,777951,17,45076,2204523,55173,20529,27244,290216,4092,1.14
35,151294,69770939,442656,804752,17,45076,2238695,55984,20529,27244,290216,4092,1.48
36,154374,70716348,456185,829299,17,45076,2278396,56895,20529,27244,290216,4092,1.34
37,157114,71687932,462581,840538,17,45076,2300042,57787,20529,27244,290216,4092,0.53
38,160494,72657030,467250,852237,17,45076,2324289,58967,20529,27244,290216,4092,0.72
39,163211,73606451,483665,878107,17,45076,2360399,59959,20529,27244,290216,4092,1.16
40,166317,74543941,500031,906454,17,45076,2404203,60763,20529,27244,290216,4092,1.52
41,169191,75507330,507973,921681,17,45076,2432369,61842,20529,27244,290216,4092,0.79
42,172150,76470730,517239,937080,17,45076,2459627,62692,20529,27244,290216,4092,0.79
43,175233,77431021,526257,954572,17,45076,2488928,63541,20529,27244,290216,4092,0.97
44,178192,78382732,539772,976549,17,45076,2523282,64565,20529,27244,290216,4092,1.10
45,181273,79324297,555589,1003328,17,45076,2565476,65745,20529,27244,290216,4092,1.41
46,183679,80293801,557563,1017231,17,45076,2593632,66896,20529,27244,290216,4092,0.59
47,186764,81257393,564940,1031740,17,45076,2619738,68025,20529,27244,290216,4092,0.70
48,189854,82228377,570941,1043114,17,45076,2641883,69001,20529,27244,290216,4092,0.59
49,192931,83183228,579253,1061773,17,45076,2678154,70191,20529,27244,290216,4092,0.92
50,195916,84147083,584966,1079432,17,45076,2707980,71024,20529,27244,290216,4092,0.83
51,199005,85095281,599548,1105825,17,45076,2743749,71784,20529,27244,290216,4092,1.43
52,201996,86051684,606653,1127289,17,45076,2777229,72755,20529,27244,290216,4092,1.10
53,204994,87031484,608548,1133598,17,45076,2792899,73682,20529,27244,290216,4092,0.22
54,208087,87981785,618394,1155549,17,45076,2831191,74620,20529,27244,290216,4092,1.09
55,211183,88927016,633321,1180608,17,45076,2870233,75610,20529,27244,290216,4092,1.33
56,214270,89884645,643226,1202565,17,45076,2903664,76482,20529,27244,290216,4092,1.12
57,216891,90829642,659090,1229064,17,45076,2942723,77554,20529,27244,290216,4092,1.39
58,219987,91769738,678176,1261019,17,45076,2984266,78450,20529,27244,290216,4092,1.72
59,223072,92721147,689745,1284861,17,45076,3019400,79312,20529,27244,290216,4092,1.17
60,226182,93674898,700006,1307070,17,45076,3054249,80279,20529,27244,290216,4092,1.12
61,228743,94637391,710077,1324196,17,45076,3081961,81365,20529,27244,290216,4092,0.92
62,231374,95585722,725699,1350643,17,45076,3119480,82234,20529,27244,290216,4092,1.44
63,234892,96525292,745405,1382902,17,45076,3161094,83000,20529,27244,290216,4092,1.69
64,237636,97488690,753674,1399733,17,45076,3189197,84112,20529,27244,290216,4092,0.82
65,240902,98440123,762810,1423455,17,45076,3227400,85004,20529,27244,290216,4092,1.15
66,244158,99382447,781123,1454243,17,45076,3266664,85740,20529,27244,290216,4092,1.65
67,247218,100342939,789316,1470508,17,45076,3297261,87196,20529,27244,290216,4092,0.85
68,250462,101315520,790327,1480740,17,45076,3321462,88390,20529,27244,290216,4092,0.44
69,253608,102277465,797850,1495128,17,45076,3349387,89421,20529,27244,290216,4092,0.62
70,256880,103252803,802250,1504171,17,45076,3367570,90172,20529,27244,290216,4092,0.46
71,260205,104217987,808397,1519100,17,45076,3394532,91299,20529,27244,290216,4092,0.70
72,263192,105170128,823096,1542277,17,45076,3428086,92049,20529,27244,290216,4092,1.17
73,266446,106133691,832322,1559321,17,45076,3453571,92842,20529,27244,290216,4092,0.88
74,269708,107088526,845334,1581317,17,45076,3484061,93707,20529,27244,290216,4092,1.16
75,272969,108045894,855349,1599882,17,45076,3514801,94761,20529,27244,290216,4092,0.97
76,276237,108990938,870448,1626171,17,45076,3551764,95662,20529,27244,290216,4092,1.40
77,279482,109933846,885277,1653662,17,45076,3591090,96617,20529,27244,290216,4092,1.52
78,282560,110891221,898291,1674667,17,45076,3621688,97495,20529,27244,290216,4092,1.07
79,285803,111839374,909519,1698128,17,45076,3659130,98437,20529,27244,290216,4092,1.21
80,288970,112797712,916717,1716942,17,45076,3692132,99367,20529,27244,290216,4092,0.82
81,292015,113756107,927799,1734877,17,45076,3721077,100127,20529,27244,290216,4092,0.81
82,295264,114718302,935565,1747847,17,45076,3748645,101201,20529,27244,290216,4092,0.57
83,298514,115684218,942376,1759457,17,45076,3773770,102111,20529,27244,290216,4092,0.53
84,301767,116645639,953213,1775781,17,45076,3800277,102826,20529,27244,290216,4092,0.78
85,304373,117594402,970631,1802679,17,45076,3835189,103621,20529,27244,290216,4092,1.35
86,307169,118548315,983866,1825209,17,45076,3866952,104457,20529,27244,290216,4092,1.17
87,310371,119495072,999632,1849768,17,45076,3902773,105545,20529,27244,290216,4092,1.24
88,313449,120447794,1014513,1872905,17,45076,3937526,106172,20529,27244,290216,4092,1.21
89,316679,121413564,1021634,1886549,17,45076,3962731,107107,20529,27244,290216,4092,0.69
90,319927,122362181,1037139,1910167,17,45076,3997231,107844,20529,27244,290216,4092,1.22
91,322678,123280112,1068211,1956963,17,45076,4049868,108469,20529,27244,290216,4092,2.46
92,326156,124221840,1088356,1987984,17,45076,4090223,109242,20529,27244,290216,4092,1.68
93,328944,125190794,1096555,1999512,17,45076,4112038,110123,20529,27244,290216,4092,0.50
94,332163,126155547,1104315,2012457,17,45076,4137394,111314,20529,27244,290216,4092,0.64
95,335066,127099790,1120515,2039088,17,45076,4176729,112501,20529,27244,290216,4092,1.36
96,338324,128036663,1139914,2070652,17,45076,4217932,113176,20529,27244,290216,4092,1.66
97,341573,128991597,1146127,2087406,17,45076,4253100,114519,20529,27244,290216,4092,0.79
98,344843,129972237,1146348,2094775,17,45076,4269861,115454,20529,27244,290216,4092,0.29
99,348092,130914305,1165258,2123366,17,45076,4307266,116271,20529,27244,290216,4092,1.39
100,351279,135888058,1177542,2146824,17,45076,4343246,117184,20529,27244,290216,4092,1.24
101,354398,132821260,1189308,2168780,17,45076,4372353,118038,20529,27244,290216,4092,1.07
102,357657,133766730,1205114,2194539,17,45076,4410656,119175,20529,27244,290216,4092,1.31
103,360898,138828633,1216962,2214848,17,45076,4444068,120041,20529,27244,290216,4092,1.05
104,363950,135687851,1223345,2228172,17,45076,4470361,120974,20529,27244,290216,4092,0.68
105,367098,136641735,1235128,2249481,17,45076,4502048,122083,20529,27244,290216,4092,1.11
106,369590,137587403,1251308,2275653,17,45076,4541621,122928,20529,27244,290216,4092,1.33
107,372883,138546609,1261412,2295753,17,45076,4571066,123825,20529,27244,290216,4092,1.15
108,375556,139506847,1272748,2314233,17,45076,4600156,124806,20529,27244,290216,4092,0.88
109,379112,140451115,1288113,2341663,17,45076,4640982,125824,20529,27244,290216,4092,1.39
110,382198,141405007,1300243,2362089,17,45076,4673814,126700,20529,27244,290216,4092,1.01
111,385275,142360044,1311984,2381747,17,45076,4705933,127454,20529,27244,290216,4092,1.02
112,388162,143330996,1317132,2392737,17,45076,4729365,128578,20529,27244,290216,4092,0.56
113,391485,144300907,1318604,2405554,17,45076,4755170,129713,20529,27244,290216,4092,0.65
114,394669,149653163,1329849,2426013,17,45076,4790036,130582,20529,27244,290216,4092,0.95
115,397812,146212674,1341010,2444229,17,45076,4820389,131657,20529,27244,290216,4092,0.93
116,401466,147153720,1360461,2475392,17,45076,4861007,132381,20529,27244,290216,4092,1.68
117,404325,148102286,1376029,2501586,17,45076,4897839,133372,20529,27244,290216,4092,1.46
118,407211,149044908,1391829,2530107,17,45076,4939402,134360,20529,27244,290216,4092,1.42
119,409900,149996057,1404637,2552657,17,45076,4974600,135387,20529,27244,290216,4092,1.17
120,413252,150950592,1411821,2573517,17,45076,5009561,136404,20529,27244,290216,4092,0.93
121,416051,151918237,1418505,2586173,17,45076,5034435,137352,20529,27244,290216,4092,0.69
122,419383,152876153,1425217,2604665,17,45076,5068328,138355,20529,27244,290216,4092,0.85
123,422710,158476945,1438445,2627309,17,45076,5103470,139182,20529,27244,290216,4092,1.16
124,425875,154796575,1444464,2639193,17,45076,5125908,140228,20529,27244,290216,4092,0.57
125,429230,155740375,1462655,2667432,17,45076,5162325,140930,20529,27244,290216,4092,1.44
126,432447,156696011,1472942,2687146,17,45076,5193841,141907,20529,27244,290216,4092,1.11
127,435763,157662088,1478368,2698260,17,45076,5220209,143179,20529,27244,290216,4092,0.57
128,439132,163411271,1484625,2710307,17,45076,5244743,144265,20529,27244,290216,4092,0.61
129,442205,159577683,1500638,2736799,17,45076,5280132,145023,20529,27244,290216,4092,1.28
130,445556,160537428,1510739,2754711,17,45076,5309286,145932,20529,27244,290216,4092,0.96
131,448505,161493364,1522950,2774975,17,45076,5340534,146865,20529,27244,290216,4092,1.02
132,451853,162449429,1533302,2793425,17,45076,5371711,147756,20529,27244,290216,4092,0.98
133,455186,163407186,1544518,2812744,17,45076,5400985,148549,20529,27244,290216,4092,0.96
134,458537,164374331,1550839,2825066,17,45076,5424965,149632,20529,27244,290216,4092,0.60
135,461875,165334849,1556511,2843640,17,45076,5456093,150593,20529,27244,290216,4092,0.84
136,464501,166266000,1577424,2877639,17,45076,5501824,151489,20529,27244,290216,4092,1.68
137,467293,167211251,1592947,2904836,17,45076,5539352,152229,20529,27244,290216,4092,1.43
138,470613,168154262,1609337,2932890,17,45076,5576317,152897,20529,27244,290216,4092,1.35
139,473811,174203499,1626889,2963050,17,45076,5615935,153835,20529,27244,290216,4092,1.59
140,476892,170074658,1630384,2972005,17,45076,5631214,154688,20529,27244,290216,4092,0.36
141,480239,171022356,1644285,2994598,17,45076,5666379,155674,20529,27244,290216,4092,1.12
142,483327,171993256,1650687,3005595,17,45076,5687478,156660,20529,27244,290216,4092,0.52
143,486646,172962579,1656349,3014845,17,45076,5709913,157760,20529,27244,290216,4092,0.39
144,490366,173931051,1662961,3026138,17,45076,5733210,158688,20529,27244,290216,4092,0.54
145,493055,174891886,1668222,3043968,17,45076,5765892,159425,20529,27244,290216,4092,0.77
146,496316,175854639,1678820,3060685,17,45076,5793464,160312,20529,27244,290216,4092,0.85
147,499644,176824159,1684947,3071007,17,45076,5815478,161334,20529,27244,290216,4092,0.51
148,502981,177785708,1693541,3085345,17,45076,5843345,162594,20529,27244,290216,4092,0.70
149,506310,178737597,1704648,3106219,17,45076,5879109,163578,20529,27244,290216,4092,1.16
150,509644,179700599,1713307,3120989,17,45076,5904252,164334,20529,27244,290216,4092,0.69
151,516324,181602381,1737645,3161864,17,45076,5974111,166113,20529,27244,290216,4092,1.04
152,519120,182543697,1758155,3194127,17,45076,6013533,166758,20529,27244,290216,4092,1.63
153,521844,183485550,1775098,3222096,17,45076,6053548,167615,20529,27244,290216,4092,1.41
154,525206,184466752,1777595,3228343,17,45076,6067522,168536,20529,27244,290216,4092,0.33
155,528541,185414898,1791096,3252128,17,45076,6103808,169476,20529,27244,290216,4092,1.23
156,531578,186379689,1798162,3264152,17,45076,6130207,170605,20529,27244,290216,4092,0.58
157,534901,187355287,1800689,3271346,17,45076,6149021,171897,20529,27244,290216,4092,0.31
158,538240,188312714,1812593,3290557,17,45076,6178776,172784,20529,27244,290216,4092,0.98
159,541210,189265849,1826796,3314211,17,45076,6211305,173740,20529,27244,290216,4092,1.26
160,544556,190231838,1834550,3327933,17,45076,6233552,174707,20529,27244,290216,4092,0.68
161,547901,191170151,1852242,3359274,17,45076,6277871,175681,20529,27244,290216,4092,1.77
162,551248,192100786,1875111,3396852,17,45076,6323762,176400,20529,27244,290216,4092,2.06
163,554346,193020322,1903334,3441754,17,45076,6376927,177192,20529,27244,290216,4092,2.42
164,557232,193934398,1932784,3490189,17,45076,6433303,177944,20529,27244,290216,4092,2.45
165,560093,194860484,1956803,3529014,17,45076,6482401,179033,20529,27244,290216,4092,2.03
166,563451,195782466,1981310,3571523,17,45076,6534507,179810,20529,27244,290216,4092,2.26
period,experiment_runn,measurer,main,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,571,4839,107930,51922425,35611,17,45014,18939,29248,1011892,27248,290216,4124,0.04
1,6162,15443,107930,52924081,36435,17,45014,18939,29778,1017300,27248,290216,4124,0.00
2,6162,18374,107930,53916717,37034,17,45014,18939,30440,1023536,27248,290216,4124,0.00
3,9414,21249,107930,54891107,43394,17,45014,18939,31459,1043642,27248,290216,4124,0.18
4,14236,24367,107930,55865280,51607,17,45014,18939,32211,1062525,27248,290216,4124,0.32
5,17490,27066,107930,58088895,58392,17,45014,18939,33068,1078058,27248,290216,4124,0.23
6,19839,29875,107930,57825997,63247,17,45014,18939,34058,1094665,27248,290216,4124,0.17
7,23615,32868,107930,58804837,70060,17,45014,18939,34795,1109647,27248,290216,4124,0.26
8,27598,35867,107930,59783759,76633,17,45014,18939,35601,1124874,27248,290216,4124,0.27
9,32807,41725,107930,61738564,87540,17,45014,18939,37711,1159671,27248,290216,4124,0.11
10,36251,44718,107930,62717918,93891,17,45014,18939,38700,1173843,27248,290216,4124,0.24
11,40001,47709,107930,63695457,100537,17,45014,18939,39344,1190038,27248,290216,4124,0.26
12,44599,50698,107930,64673391,108176,17,45014,18939,40346,1205146,27248,290216,4124,0.33
13,45968,53453,107930,65662070,111169,17,45014,18939,41085,1215117,27248,290216,4124,0.08
14,51185,59215,107930,67624163,121171,17,45014,18939,43168,1245172,27248,290216,4124,0.17
15,53662,62193,107930,68601875,125499,17,45014,18939,44183,1263097,27248,290216,4124,0.17
16,59837,73868,107930,72517452,140229,17,45014,18939,47864,1333738,27248,290216,4124,0.03
17,59837,79877,107930,74501182,142082,17,45014,18939,48963,1349213,27248,290216,4124,0.00
18,59837,88929,107930,77428093,145307,17,45014,18939,51061,1420396,27248,290216,4124,0.01
19,59837,100812,107930,81363238,150102,17,45014,18939,54050,1480555,27248,290216,4124,0.00
20,60444,103806,107930,82355545,151089,17,45014,18939,54574,1487210,27248,290216,4124,0.00
21,60444,106805,107930,83348259,151988,17,45014,18939,55229,1493994,27248,290216,4124,0.00
22,60444,112809,107930,85328763,153878,17,45014,18939,56468,1512525,27248,290216,4124,0.00
23,60444,118827,107930,87309859,155894,17,45014,18939,57826,1530363,27248,290216,4124,0.00
24,60444,121833,107930,88303179,156821,17,45014,18939,58367,1536656,27248,290216,4124,0.00
25,60444,124838,107930,89296471,157757,17,45014,18939,58889,1542989,27248,290216,4124,0.00
26,60982,136836,107930,93243155,162186,17,45014,18939,61423,1592916,27248,290216,4124,0.00
27,60982,142848,107930,95224025,164128,17,45014,18939,62749,1610951,27248,290216,4124,0.00
28,60982,145841,107930,96216259,165139,17,45014,18939,63327,1618271,27248,290216,4124,0.00
29,60982,154977,107930,99189855,168437,17,45014,18939,65428,1642765,27248,290216,4124,0.00
30,60982,157996,107930,100181647,171183,17,45014,18939,66066,1651088,27248,290216,4124,0.00
31,61057,161148,107930,101174937,172248,17,45014,18939,66718,1657114,27248,290216,4124,0.00
32,62955,171217,107930,102172767,173145,17,45014,18939,67389,1665830,27248,290216,4124,0.00
33,62955,174362,107930,103166097,174051,17,45014,18939,67922,1671972,27248,290216,4124,0.00
34,62955,177516,107930,104158966,175002,17,45014,18939,68445,1678531,27248,290216,4124,0.00
35,62955,180671,107930,105153205,175923,17,45014,18939,69039,1683679,27248,290216,4124,0.00
36,62955,183826,107930,106140293,176934,17,45014,18939,69700,1695936,27248,290216,4124,0.00
37,62955,186980,107930,107133019,177861,17,45014,18939,70231,1702654,27248,290216,4124,0.00
38,62955,190133,107930,108126665,178799,17,45014,18939,70752,1708452,27248,290216,4124,0.00
39,62955,193282,107930,109119541,179734,17,45014,18939,71409,1714891,27248,290216,4124,0.00
40,62955,196221,107930,110110494,180917,17,45014,18939,72021,1722466,27248,290216,4124,0.00
