period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
53,170881,193369,86877281,959103,17,45010,13745,67726,1859936,27248,290216,4124,0.08
54,170881,196455,87864627,961492,17,45010,13745,68558,1870409,27248,290216,4124,0.05
55,173168,199532,88848787,967007,17,45010,13745,69207,1882811,27248,290216,4124,0.18
56,178778,202505,89815637,979772,17,45010,13745,70173,1908478,27248,290216,4124,0.61
57,186426,205590,90781832,992172,17,45010,13745,71237,1934657,27248,290216,4124,0.63
58,191587,208667,91751652,1002311,17,45010,13745,72369,1957823,27248,290216,4124,0.50
59,196296,211743,92715046,1018347,17,45010,13745,73238,1988689,27248,290216,4124,0.71
60,202952,214825,93687789,1029400,17,45010,13745,74037,2007946,27248,290216,4124,0.53
61,210438,217740,94657467,1042044,17,45010,13745,74949,2031069,27248,290216,4124,0.60
62,216613,220710,95623353,1052902,17,45010,13745,75895,2055713,27248,290216,4124,0.50
63,223232,223790,96590106,1063987,17,45010,13745,77022,2080140,27248,290216,4124,0.53
64,227272,226872,97546794,1081119,17,45010,13745,78198,2117330,27248,290216,4124,0.77
65,239854,230137,98496714,1101607,17,45010,13745,79168,2151881,27248,290216,4124,0.98
66,243724,233405,99470491,1111609,17,45010,13745,80055,2172565,27248,290216,4124,0.49
67,244756,236648,100450334,1116483,17,45010,13745,81168,2188910,27248,290216,4124,0.18
68,244756,239900,101437855,1117878,17,45010,13745,82081,2199306,27248,290216,4124,0.00
69,244959,243158,102428156,1119213,17,45010,13745,82873,2206708,27248,290216,4124,0.01
70,255743,246392,103385758,1137757,17,45010,13745,83703,2235730,27248,290216,4124,0.92
71,271967,249634,104335689,1163050,17,45010,13745,84507,2270391,27248,290216,4124,1.37
72,277661,252890,105302369,1175551,17,45010,13745,85511,2295562,27248,290216,4124,0.64
73,282035,255915,106265375,1192269,17,45010,13745,86530,2325572,27248,290216,4124,0.73
74,285228,259183,107238212,1201319,17,45010,13745,87403,2346952,27248,290216,4124,0.33
75,295713,262436,108198959,1219256,17,45010,13745,88138,2374977,27248,290216,4124,0.94
76,300364,265691,109170441,1228744,17,45010,13745,89352,2396626,27248,290216,4124,0.45
77,301999,268951,110149240,1238222,17,45010,13745,90059,2414299,27248,290216,4124,0.39
78,303399,272396,111125376,1243775,17,45010,13745,91056,2433967,27248,290216,4124,0.18
79,311288,275437,112089865,1258384,17,45010,13745,91940,2459704,27248,290216,4124,0.72
80,320542,278900,113053194,1275458,17,45010,13745,92667,2486854,27248,290216,4124,0.91
81,333752,281789,114005992,1299311,17,45010,13745,93449,2518990,27248,290216,4124,1.23
82,335107,285027,114988392,1303052,17,45010,13745,94375,2532589,27248,290216,4124,0.12
83,335865,288180,115966960,1307487,17,45010,13745,95493,2551302,27248,290216,4124,0.12
84,335865,291445,116952292,1309199,17,45010,13745,96281,2563868,27248,290216,4124,0.01
85,339101,294705,117928261,1316963,17,45010,13745,97214,2580425,27248,290216,4124,0.30
86,353216,297651,118885001,1339450,17,45010,13745,98015,2610038,27248,290216,4124,1.10
87,367339,300899,119837355,1361965,17,45010,13745,98680,2642701,27248,290216,4124,1.19
88,368699,304117,120815649,1368589,17,45010,13745,99771,2662296,27248,290216,4124,0.27
89,368909,307367,121797559,1372413,17,45010,13745,100729,2677589,27248,290216,4124,0.11
90,371785,310437,122771460,1378886,17,45010,13745,101623,2698858,27248,290216,4124,0.23
91,379098,313681,123741208,1390418,17,45010,13745,102521,2719656,27248,290216,4124,0.50
92,387772,316925,124707814,1403424,17,45010,13745,103158,2742473,27248,290216,4124,0.59
93,393179,319940,125680847,1412226,17,45010,13745,103929,2762170,27248,290216,4124,0.37
94,407306,325660,127617955,1437050,17,45010,13745,105419,2807110,27248,290216,4124,0.42
95,413544,329004,128583538,1449022,17,45010,13745,106400,2832236,27248,290216,4124,0.62
96,414224,332091,129566941,1452637,17,45010,13745,107379,2845749,27248,290216,4124,0.13
97,414224,335349,130551665,1454221,17,45010,13745,108371,2858812,27248,290216,4124,0.03
98,424728,338614,131506599,1476845,17,45010,13745,109395,2892129,27248,290216,4124,1.08
99,433288,341727,132467921,1494490,17,45010,13745,110213,2921966,27248,290216,4124,0.90
100,433288,344977,133450267,1499619,17,45010,13745,111048,2937557,27248,290216,4124,0.19
101,435603,348231,134426078,1506935,17,45010,13745,111820,2956828,27248,290216,4124,0.26
102,438756,351370,135398223,1517236,17,45010,13745,112660,2979104,27248,290216,4124,0.45
103,447275,354172,136366720,1530574,17,45010,13745,113348,3000036,27248,290216,4124,0.58
104,454723,357409,137334164,1542795,17,45010,13745,114124,3023375,27248,290216,4124,0.53
105,456915,360670,138309122,1549812,17,45010,13745,115239,3043436,27248,290216,4124,0.27
106,458811,363852,139282243,1561334,17,45010,13745,116010,3065548,27248,290216,4124,0.51
107,468214,367107,140245529,1577537,17,45010,13745,116751,3092253,27248,290216,4124,0.81
108,475561,370297,141214349,1590089,17,45010,13745,117934,3116877,27248,290216,4124,0.64
109,476946,373410,142186022,1601145,17,45010,13745,119091,3141742,27248,290216,4124,0.51
110,479218,376663,143164206,1607863,17,45010,13745,119815,3158411,27248,290216,4124,0.22
111,483464,383243,145111729,1617828,17,45010,13745,121817,3201597,27248,290216,4124,0.13
112,489857,386364,146079784,1628654,17,45010,13745,122719,3224704,27248,290216,4124,0.49
113,490877,389467,147051113,1635981,17,45010,13745,124106,3249240,27248,290216,4124,0.26
114,490877,392727,148040647,1637202,17,45010,13745,124955,3257722,27248,290216,4124,0.00
115,490877,395970,149029266,1638400,17,45010,13745,125601,3267340,27248,290216,4124,0.00
116,490877,399234,150019714,1639341,17,45010,13745,126254,3275034,27248,290216,4124,0.00
117,490877,402480,151010230,1640440,17,45010,13745,126994,3283634,27248,290216,4124,0.00
118,490877,405723,152000913,1641548,17,45010,13745,127722,3291074,27248,290216,4124,0.00
119,491088,408966,152989171,1643639,17,45010,13745,128464,3300389,27248,290216,4124,0.02
120,491088,412235,153978770,1644806,17,45010,13745,129259,3308755,27248,290216,4124,0.00
121,491088,415479,154970474,1645942,17,45010,13745,129920,3315231,27248,290216,4124,0.00
122,491088,418721,155961948,1647059,17,45010,13745,130642,3321877,27248,290216,4124,0.00
123,491088,421966,156951178,1648458,17,45010,13745,131399,3330736,27248,290216,4124,0.00
124,491088,425211,157939596,1649898,17,45010,13745,132247,3340308,27248,290216,4124,0.00
125,491088,428455,158929372,1651077,17,45010,13745,132967,3348652,27248,290216,4124,0.00
126,491088,431698,159919991,1652320,17,45010,13745,133679,3356232,27248,290216,4124,0.00
127,496107,437818,160895670,1663061,17,45010,13745,134245,3373463,27248,290216,4124,0.50
128,505359,441065,161858832,1678560,17,45010,13745,135044,3399403,27248,290216,4124,0.79
129,508958,444313,162828104,1692645,17,45010,13745,135905,3424121,27248,290216,4124,0.69
130,509611,447801,163799531,1695233,17,45010,13745,136934,3449641,27248,290216,4124,0.02
131,509611,453917,165768300,1697806,17,45010,13745,138312,3478227,27248,290216,4124,0.01
132,510111,457164,166747253,1703959,17,45010,13745,139331,3495937,27248,290216,4124,0.20
133,510111,460422,167737226,1705216,17,45010,13745,140118,3504049,27248,290216,4124,0.00
134,510111,463682,168720149,1706563,17,45010,13745,140980,3519003,27248,290216,4124,0.00
135,510764,466927,169708473,1708769,17,45010,13745,141755,3528029,27248,290216,4124,0.04
136,510764,470174,170700505,1709951,17,45010,13745,142528,3535068,27248,290216,4124,0.00
137,510764,473422,171684629,1711330,17,45010,13745,143365,3548957,27248,290216,4124,0.00
138,510764,476677,172674732,1712618,17,45010,13745,144187,3556792,27248,290216,4124,0.00
139,510764,479921,173664591,1713603,17,45010,13745,144870,3565081,27248,290216,4124,0.00
140,510764,483169,174655399,1714806,17,45010,13745,145643,3573393,27248,290216,4124,0.00
141,511226,486406,175640002,1717166,17,45010,13745,146489,3586533,27248,290216,4124,0.02
142,511226,489657,176617448,1723485,17,45010,13745,147384,3606432,27248,290216,4124,0.20
143,511226,492929,177607742,1724765,17,45010,13745,148177,3614176,27248,290216,4124,0.00
144,511226,496182,178597113,1726095,17,45010,13745,148909,3622954,27248,290216,4124,0.00
145,511226,499427,179584574,1727457,17,45010,13745,149768,3633440,27248,290216,4124,0.00
146,511226,502671,180576173,1728572,17,45010,13745,150426,3640025,27248,290216,4124,0.00
147,511226,505912,181566508,1729708,17,45010,13745,151146,3647793,27248,290216,4124,0.00
148,511226,509161,182556052,1730934,17,45010,13745,151859,3656396,27248,290216,4124,0.00
149,511226,512408,183545222,1732174,17,45010,13745,152655,3665279,27248,290216,4124,0.00
150,511226,515659,184536979,1733141,17,45010,13745,153300,3671718,27248,290216,4124,0.00
151,511868,518899,185527051,1735022,17,45010,13745,154048,3678468,27248,290216,4124,0.00
152,511868,521917,186516196,1736740,17,45010,13745,154901,3688243,27248,290216,4124,0.00
153,511868,525172,187504864,1737989,17,45010,13745,155691,3697668,27248,290216,4124,0.00
154,511868,528417,188493298,1739031,17,45010,13745,156477,3707279,27248,290216,4124,0.00
155,511868,531664,189483441,1740259,17,45010,13745,157266,3715208,27248,290216,4124,0.00
156,511868,534905,190473102,1741523,17,45010,13745,158056,3723590,27248,290216,4124,0.00
157,511868,538148,191464055,1742655,17,45010,13745,158729,3730789,27248,290216,4124,0.00
158,511868,541393,192454573,1743802,17,45010,13745,159380,3738430,27248,290216,4124,0.00
159,511868,544637,193444541,1745043,17,45010,13745,160189,3746504,27248,290216,4124,0.00
160,511868,547885,194434784,1746314,17,45010,13745,160975,3754292,27248,290216,4124,0.00
161,512516,551129,195425141,1747511,17,45010,13745,161645,3761377,27248,290216,4124,0.00
162,512516,554278,196414501,1749359,17,45010,13745,162572,3770690,27248,290216,4124,0.00
163,512516,557530,197404535,1750750,17,45010,13745,163304,3778752,27248,290216,4124,0.00
164,512516,560773,198395051,1751886,17,45010,13745,163996,3786500,27248,290216,4124,0.00
165,512516,564025,199386016,1753119,17,45010,13745,164694,3793630,27248,290216,4124,0.00
166,512516,567269,200377318,1754373,17,45010,13745,165423,3800437,27248,290216,4124,0.00
167,512516,570521,201366193,1755533,17,45010,13745,166147,3809627,27248,290216,4124,0.00
168,512516,573765,202356775,1756604,17,45010,13745,166820,3817257,27248,290216,4124,0.00
169,512516,577010,203346085,1757608,17,45010,13745,167549,3826025,27248,290216,4124,0.00
170,512516,580179,204337104,1759100,17,45010,13745,168329,3834105,27248,290216,4124,0.00
171,513164,583432,205325372,1760456,17,45010,13745,169153,3843039,27248,290216,4124,0.00
172,513164,586626,206314797,1762293,17,45010,13745,169988,3852388,27248,290216,4124,0.00
