period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
87,1765519,285914,92506079,2926332,17,45036,13213,79761,4627992,27244,290216,4124,1.76
88,1793103,288964,93425252,2970695,17,45036,13213,80502,4679284,27244,290216,4124,2.33
89,1812386,292095,94369498,3000364,17,45036,13213,81442,4717320,27244,290216,4124,1.47
90,1835048,295413,95305284,3035447,17,45036,13213,82018,4759145,27244,290216,4124,1.80
91,1868572,298536,96211644,3088334,17,45036,13213,82747,4819045,27244,290216,4124,2.75
92,1885423,301610,97158692,3115616,17,45036,13213,83512,4854520,27244,290216,4124,1.41
93,1912930,305017,98079227,3159030,17,45036,13213,84488,4904545,27244,290216,4124,2.27
94,1942597,307668,98995014,3206591,17,45036,13213,84999,4958927,27244,290216,4124,2.37
95,1954141,310996,99950887,3225907,17,45036,13213,85918,4988457,27244,290216,4124,0.95
96,1977125,314337,100878671,3263995,17,45036,13213,86831,5037899,27244,290216,4124,1.92
97,2015366,317610,101776880,3323475,17,45036,13213,87443,5099579,27244,290216,4124,3.09
98,2042150,320924,102699463,3366864,17,45036,13213,88287,5151102,27244,290216,4124,2.25
99,2074280,323881,103616097,3415108,17,45036,13213,88984,5204805,27244,290216,4124,2.48
100,2107092,327201,104523382,3466852,17,45036,13213,89816,5263160,27244,290216,4124,2.68
101,2138755,330354,105439179,3515646,17,45036,13213,90566,5317536,27244,290216,4124,2.57
102,2169015,333676,106352026,3563613,17,45036,13213,91485,5371943,27244,290216,4124,2.44
103,2199550,336930,107265182,3611987,17,45036,13213,92244,5427397,27244,290216,4124,2.52
104,2214365,339920,108219831,3634861,17,45036,13213,93035,5457223,27244,290216,4124,1.15
105,2221756,343263,109192108,3646571,17,45036,13213,93621,5476620,27244,290216,4124,0.53
106,2234575,346608,110139805,3672253,17,45036,13213,94349,5513905,27244,290216,4124,1.17
107,2241568,349945,111109340,3685370,17,45036,13213,95231,5536934,27244,290216,4124,0.65
108,2253581,353286,112068803,3704469,17,45036,13213,96029,5563573,27244,290216,4124,0.91
109,2277231,356609,113001984,3741748,17,45036,13213,96720,5607288,27244,290216,4124,1.92
110,2306309,359869,113921091,3787492,17,45036,13213,97514,5659320,27244,290216,4124,2.38
111,2331370,362934,114849437,3828397,17,45036,13213,98166,5707135,27244,290216,4124,2.21
112,2372163,365964,115736413,3892019,17,45036,13213,98936,5774665,27244,290216,4124,3.28
113,2400209,368540,116647850,3939605,17,45036,13213,99625,5830126,27244,290216,4124,2.53
114,2428692,371417,117566644,3986775,17,45036,13213,100385,5883393,27244,290216,4124,2.44
115,2456069,374730,118482018,4031975,17,45036,13213,101232,5937075,27244,290216,4124,2.35
116,2478444,378065,119416403,4066999,17,45036,13213,101951,5979853,27244,290216,4124,1.79
117,2504904,381399,120338406,4110367,17,45036,13213,102854,6030310,27244,290216,4124,2.30
118,2529474,384751,121268056,4150144,17,45036,13213,103699,6077116,27244,290216,4124,2.06
119,2553578,387593,122194990,4191279,17,45036,13213,104513,6123748,27244,290216,4124,2.18
120,2576843,390868,123127289,4228781,17,45036,13213,105249,6169955,27244,290216,4124,1.98
121,2600849,393849,124057861,4267653,17,45036,13213,105998,6213965,27244,290216,4124,2.00
122,2611710,397064,125014779,4287574,17,45036,13213,107085,6245515,27244,290216,4124,1.07
123,2617398,400399,125972901,4307442,17,45036,13213,108269,6277997,27244,290216,4124,0.92
124,2625931,403733,126933277,4324676,17,45036,13213,109557,6306926,27244,290216,4124,0.86
125,2659338,406915,127841812,4376963,17,45036,13213,110249,6363952,27244,290216,4124,2.70
126,2683044,410392,128769553,4417242,17,45036,13213,110874,6411294,27244,290216,4124,2.13
127,2709880,413709,129687246,4460654,17,45036,13213,111864,6465920,27244,290216,4124,2.25
128,2735139,416780,130617994,4500506,17,45036,13213,112650,6511641,27244,290216,4124,2.05
129,2759019,420117,131547120,4538292,17,45036,13213,113568,6558986,27244,290216,4124,1.95
130,2789052,423743,132465186,4586369,17,45036,13213,114385,6611044,27244,290216,4124,2.60
131,2823646,426410,133370046,4643969,17,45036,13213,115006,6672541,27244,290216,4124,2.95
132,2848905,429629,134295533,4686593,17,45036,13213,115665,6722933,27244,290216,4124,2.31
133,2882869,432674,135202277,4740304,17,45036,13213,116413,6782879,27244,290216,4124,2.81
134,2896622,435787,141712551,4765517,17,45036,13213,117451,6818852,27244,290216,4124,1.29
135,2925730,438938,137066428,4811741,17,45036,13213,118174,6871684,27244,290216,4124,2.33
136,2957480,442286,137977661,4863410,17,45036,13213,118747,6929117,27244,290216,4124,2.71
137,2972673,445503,138928295,4888847,17,45036,13213,119700,6962403,27244,290216,4124,1.33
138,2987396,449055,139872649,4916327,17,45036,13213,120722,7001559,27244,290216,4124,1.46
139,3006985,452150,140809537,4949000,17,45036,13213,121710,7042986,27244,290216,4124,1.68
140,3020951,455487,141756200,4973721,17,45036,13213,122716,7079016,27244,290216,4124,1.28
141,3034541,458660,142707355,4998345,17,45036,13213,123410,7110456,27244,290216,4124,1.28
142,3065390,461870,143624984,5046174,17,45036,13213,124136,7164316,27244,290216,4124,2.49
143,3087304,465103,144555786,5084946,17,45036,13213,124696,7211542,27244,290216,4124,2.07
144,3115048,468437,145474269,5130470,17,45036,13213,125565,7262677,27244,290216,4124,2.36
145,3138861,471779,146400575,5169211,17,45036,13213,126419,7310789,27244,290216,4124,2.03
146,3155255,474943,147343161,5197290,17,45036,13213,127410,7351959,27244,290216,4124,1.45
147,3162859,478137,148301336,5217933,17,45036,13213,128272,7385532,27244,290216,4124,0.99
148,3175291,481185,149252189,5239595,17,45036,13213,129188,7421849,27244,290216,4124,1.08
149,3177806,484381,150213649,5254707,17,45036,13213,130270,7455595,27244,290216,4124,0.65
150,3180563,487543,151182254,5267001,17,45036,13213,131115,7481878,27244,290216,4124,0.52
151,3183583,490885,152148454,5280107,17,45036,13213,131886,7512471,27244,290216,4124,0.54
152,3183583,494225,153140713,5281053,17,45036,13213,132502,7518310,27244,290216,4124,0.00
153,3183583,497557,154129121,5282248,17,45036,13213,133391,7527786,27244,290216,4124,0.00
154,3183583,500895,155119294,5283844,17,45036,13213,133999,7535326,27244,290216,4124,0.00
155,3183883,504235,156106365,5285429,17,45036,13213,134746,7545590,27244,290216,4124,0.01
156,3184166,507561,157088434,5288784,17,45036,13213,135477,7561191,27244,290216,4124,0.12
157,3184166,510872,158081399,5289708,17,45036,13213,136117,7567791,27244,290216,4124,0.00
158,3184166,514197,159073747,5290631,17,45036,13213,136680,7573684,27244,290216,4124,0.00
159,3184166,517529,160062662,5291530,17,45036,13213,137316,7582954,27244,290216,4124,0.00
160,3184166,520861,161055314,5292517,17,45036,13213,137936,7588496,27244,290216,4124,0.00
161,3187009,527280,163010879,5303503,17,45036,13213,139840,7625519,27244,290216,4124,0.06
162,3187219,530182,163986322,5311366,17,45036,13213,140879,7648118,27244,290216,4124,0.32
163,3187431,533515,164968826,5314080,17,45036,13213,142084,7662178,27244,290216,4124,0.03
164,3187431,536869,165962067,5315023,17,45036,13213,142636,7667153,27244,290216,4124,0.00
165,3187431,540200,166952754,5315961,17,45036,13213,143334,7674552,27244,290216,4124,0.00
166,3187431,543528,167944209,5317003,17,45036,13213,144032,7681215,27244,290216,4124,0.00
167,3187431,546852,168932606,5318248,17,45036,13213,144811,7690705,27244,290216,4124,0.00
168,3187431,550182,169925188,5319257,17,45036,13213,145429,7696304,27244,290216,4124,0.00
169,3193574,553506,170895657,5331848,17,45036,13213,146025,7717215,27244,290216,4124,0.53
170,3200244,556764,171863344,5344025,17,45036,13213,146969,7741352,27244,290216,4124,0.58
171,3202524,559862,172837155,5352765,17,45036,13213,148008,7763543,27244,290216,4124,0.40
172,3202524,563199,173828045,5353749,17,45036,13213,148715,7770682,27244,290216,4124,0.00
173,3203543,566529,174807269,5357615,17,45036,13213,149674,7787860,27244,290216,4124,0.11
period,experiment_runn,measurer,main,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,602,4434,108788,43482999,32160,17,45022,20154,25354,936376,27248,290216,4092,0.04
1,6254,14773,108788,44475548,33216,17,45022,20154,26086,943208,27248,290216,4092,0.00
2,6254,17704,108788,45465997,33999,17,45022,20154,26874,951566,27248,290216,4092,0.00
3,11573,20580,108788,46437830,42497,17,45022,20154,28078,971757,27248,290216,4092,0.24
4,14361,23508,108788,47412179,51114,17,45022,20154,29100,992530,27248,290216,4092,0.37
5,18342,26416,108788,48387164,58128,17,45022,20154,30025,1011787,27248,290216,4092,0.31
6,21125,29417,108788,49359239,67923,17,45022,20154,30936,1035091,27248,290216,4092,0.50
7,22281,32427,108788,50341815,73611,17,45022,20154,31775,1049610,27248,290216,4092,0.22
8,22281,35434,108788,51335074,74551,17,45022,20154,32356,1055901,27248,290216,4092,0.00
9,22281,38442,108788,52323401,75489,17,45022,20154,32868,1067205,27248,290216,4092,0.00
10,28008,41453,108788,53293121,86269,17,45022,20154,33717,1090896,27248,290216,4092,0.50
11,31509,44394,108788,54269994,92128,17,45022,20154,34624,1108976,27248,290216,4092,0.25
12,38071,47272,108788,55235477,105000,17,45022,20154,35522,1135905,27248,290216,4092,0.66
13,41912,50035,108788,56208963,112703,17,45022,20154,36433,1155433,27248,290216,4092,0.30
14,46023,53055,108788,57185049,119727,17,45022,20154,37271,1173017,27248,290216,4092,0.29
15,52534,56059,108788,58155268,129939,17,45022,20154,38003,1194187,27248,290216,4092,0.45
16,57726,58565,108788,59128373,138224,17,45022,20154,38831,1214702,27248,290216,4092,0.36
17,64475,61558,108788,60097878,148774,17,45022,20154,39622,1237664,27248,290216,4092,0.47
18,70302,64329,108788,61071378,157933,17,45022,20154,40326,1256585,27248,290216,4092,0.40
19,76109,67309,108788,62042639,166795,17,45022,20154,41307,1277619,27248,290216,4092,0.39
20,89013,76230,108788,64960716,188641,17,45022,20154,44080,1339095,27248,290216,4092,0.39
21,95563,79226,108788,65921326,203916,17,45022,20154,45423,1369669,27248,290216,4092,0.79
22,97291,82212,108788,66893612,215683,17,45022,20154,46282,1394695,27248,290216,4092,0.51
23,103494,85203,108788,67860623,227533,17,45022,20154,47239,1418186,27248,290216,4092,0.53
24,112885,88205,108788,68820380,244584,17,45022,20154,48226,1449432,27248,290216,4092,0.97
25,113193,90783,108788,69800725,249207,17,45022,20154,49421,1467171,27248,290216,4092,0.19
26,113193,93573,108788,70781876,251917,17,45022,20154,50270,1484356,27248,290216,4092,0.08
27,114243,96592,108788,71763181,255290,17,45022,20154,51209,1500779,27248,290216,4092,0.09
28,114243,99601,108788,72751790,257637,17,45022,20154,51941,1511675,27248,290216,4092,0.07
29,114243,102601,108788,73744786,258584,17,45022,20154,52470,1518278,27248,290216,4092,0.00
30,114453,105613,108788,74732380,260040,17,45022,20154,53300,1529407,27248,290216,4092,0.01
31,114453,108609,108788,75721685,261218,17,45022,20154,53941,1539597,27248,290216,4092,0.00
32,114453,111606,108788,76714641,262139,17,45022,20154,54545,1546194,27248,290216,4092,0.00
33,114453,114617,108788,77708101,263064,17,45022,20154,55068,1552364,27248,290216,4092,0.00
34,114453,117616,108788,78702356,263994,17,45022,20154,55586,1557737,27248,290216,4092,0.00
35,114453,120612,108788,79694588,265125,17,45022,20154,56353,1564929,27248,290216,4092,0.00
36,114639,123602,108788,80684232,267109,17,45022,20154,57129,1574459,27248,290216,4092,0.02
37,114639,126597,108788,81671051,268689,17,45022,20154,58040,1585644,27248,290216,4092,0.00
38,114639,129591,108788,82663917,269868,17,45022,20154,58631,1592327,27248,290216,4092,0.00
39,114639,132584,108788,83657992,270880,17,45022,20154,59270,1597761,27248,290216,4092,0.00
40,114639,135215,108788,84651266,271783,17,45022,20154,59863,1603360,27248,290216,4092,0.00
41,114639,138233,108788,85641572,273422,17,45022,20154,60612,1612090,27248,290216,4092,0.00
42,114639,141229,108788,86635265,274362,17,45022,20154,61135,1618016,27248,290216,4092,0.00
43,114639,144235,108788,87624715,275322,17,45022,20154,61780,1628041,27248,290216,4092,0.00
44,114639,147240,108788,88618889,276223,17,45022,20154,62291,1633536,27248,290216,4092,0.00
45,114639,150241,108788,89611689,277828,17,45022,20154,62944,1639735,27248,290216,4092,0.00
46,115276,153231,108788,90604162,278816,17,45022,20154,63567,1646098,27248,290216,4092,0.00
47,115276,155957,108788,91596531,279721,17,45022,20154,64160,1652558,27248,290216,4092,0.00
48,115276,158960,108788,92590131,280624,17,45022,20154,64693,1658596,27248,290216,4092,0.00
49,119851,161959,108788,93566803,288163,17,45022,20154,65559,1676722,27248,290216,4092,0.33
50,119851,164958,108788,94556634,289603,17,45022,20154,66280,1685275,27248,290216,4092,0.02
51,119851,167959,108788,95546380,291173,17,45022,20154,67096,1694489,27248,290216,4092,0.00
52,119851,170963,108788,96538636,292094,17,45022,20154,67626,1701857,27248,290216,4092,0.00
53,119851,173972,108788,97532658,293030,17,45022,20154,68122,1707483,27248,290216,4092,0.00
54,119851,177124,108788,98521265,293974,17,45022,20154,68761,1718197,27248,290216,4092,0.00
55,119851,180101,108788,99508498,295063,17,45022,20154,69479,1729685,27248,290216,4092,0.00
56,119851,183245,108788,100501905,295979,17,45022,20154,70008,1735744,27248,290216,4092,0.00
57,119851,186398,108788,101495453,296910,17,45022,20154,70520,1741657,27248,290216,4092,0.00
58,119851,189550,108788,102489141,297900,17,45022,20154,71091,1747313,27248,290216,4092,0.00
59,120489,192701,108788,103481491,298893,17,45022,20154,71605,1753722,27248,290216,4092,0.00
60,120489,195610,108788,104474988,299817,17,45022,20154,72114,1758977,27248,290216,4092,0.00
61,120489,198763,108788,105467681,301072,17,45022,20154,72756,1765617,27248,290216,4092,0.00
62,120489,201911,108788,106461048,302003,17,45022,20154,73373,1771608,27248,290216,4092,0.00
63,120489,205063,108788,107454764,302941,17,45022,20154,73903,1777328,27248,290216,4092,0.00
64,120489,208216,108788,108449174,303842,17,45022,20154,74426,1782397,27248,290216,4092,0.00
65,120489,211368,108788,109442706,304950,17,45022,20154,75120,1788150,27248,290216,4092,0.00
66,120489,214515,108788,110435803,305887,17,45022,20154,75710,1794432,27248,290216,4092,0.00
67,120489,217669,108788,111428091,306829,17,45022,20154,76234,1801581,27248,290216,4092,0.00
68,120489,220822,108788,112421564,307764,17,45022,20154,76739,1807571,27248,290216,4092,0.00
69,121124,223975,108788,113413793,308745,17,45022,20154,77362,1814007,27248,290216,4092,0.00
70,121124,227038,108788,114407664,309885,17,45022,20154,77932,1819646,27248,290216,4092,0.00
71,121124,230186,108788,115399133,311425,17,45022,20154,78525,1827217,27248,290216,4092,0.00
72,121124,233359,108788,118637546,312392,17,45022,20154,79109,1833576,27248,290216,4092,0.00
73,121124,236384,108788,117388193,313232,17,45022,20154,79683,1839238,27248,290216,4092,0.00
74,121124,239484,108788,118380325,314510,17,45022,20154,80407,1846261,27248,290216,4092,0.00
75,123462,242640,108788,119363114,319248,17,45022,20154,81361,1860158,27248,290216,4092,0.18
76,123861,245883,108788,122641602,321451,17,45022,20154,82088,1870497,27248,290216,4092,0.04
77,123861,248925,108788,121346119,322303,17,45022,20154,82658,1875946,27248,290216,4092,0.00
78,123861,252168,108788,122337597,324066,17,45022,20154,83310,1883702,27248,290216,4092,0.00
79,124451,255402,108788,123322329,326538,17,45022,20154,84251,1895927,27248,290216,4092,0.04
80,124879,258636,108788,124312302,328455,17,45022,20154,84973,1904478,27248,290216,4092,0.04
81,130298,261879,108788,125279787,339047,17,45022,20154,85881,1928620,27248,290216,4092,0.44
82,134277,265140,108788,126253781,347044,17,45022,20154,86763,1947668,27248,290216,4092,0.34
83,138498,268398,108788,127227585,355419,17,45022,20154,87541,1967675,27248,290216,4092,0.39
84,143525,271647,108788,128201003,364673,17,45022,20154,88485,1987046,27248,290216,4092,0.45
85,148539,274905,108788,129172850,373688,17,45022,20154,89544,2008386,27248,290216,4092,0.44
86,150720,278029,108788,130151388,379044,17,45022,20154,90323,2024749,27248,290216,4092,0.21
87,155473,281299,108788,131124259,388096,17,45022,20154,91287,2045077,27248,290216,4092,0.50
88,162316,284257,108788,132090078,399156,17,45022,20154,92517,2070042,27248,290216,4092,0.54
89,164467,287615,108788,133059795,414350,17,45022,20154,93428,2097879,27248,290216,4092,0.69
90,168231,293824,108788,135010390,429387,17,45022,20154,95294,2139359,27248,290216,4092,0.24
91,168231,297066,108788,135996074,431591,17,45022,20154,96249,2151516,27248,290216,4092,0.06
92,168432,300309,108788,136983735,433130,17,45022,20154,97007,2161306,27248,290216,4092,0.01
93,168432,303551,108788,137973617,434225,17,45022,20154,97674,2169597,27248,290216,4092,0.00
94,168636,306789,108788,138962742,435724,17,45022,20154,98505,2178051,27248,290216,4092,0.01
95,168636,310045,108788,139955440,436681,17,45022,20154,99107,2183538,27248,290216,4092,0.00
96,168636,313281,108788,140945903,437626,17,45022,20154,99860,2192257,27248,290216,4092,0.00
97,168636,316524,108788,141936187,438599,17,45022,20154,100655,2201017,27248,290216,4092,0.00
98,169840,319759,108788,142920734,441556,17,45022,20154,101649,2213603,27248,290216,4092,0.08
99,172957,322906,108788,143894782,447708,17,45022,20154,102692,2233704,27248,290216,4092,0.23
100,178529,325923,108788,144866583,457334,17,45022,20154,103709,2256228,27248,290216,4092,0.41
101,181088,329180,108788,145844026,463928,17,45022,20154,104508,2274049,27248,290216,4092,0.27
102,187901,335588,108788,147788750,476481,17,45022,20154,106494,2316749,27248,290216,4092,0.20
103,194459,338383,108788,148763341,487060,17,45022,20154,107087,2335169,27248,290216,4092,0.44
104,198876,341229,108788,149741607,494225,17,45022,20154,107992,2351574,27248,290216,4092,0.30
105,205144,347716,108788,151698028,505348,17,45022,20154,109873,2383920,27248,290216,4092,0.28
106,212091,350965,108788,152671429,516041,17,45022,20154,110364,2401394,27248,290216,4092,0.49
107,217684,354089,108788,153645698,524863,17,45022,20154,111407,2419429,27248,290216,4092,0.39
108,223695,357307,108788,154619759,534256,17,45022,20154,112328,2436833,27248,290216,4092,0.41
109,226726,360905,108788,155598479,539532,17,45022,20154,113104,2452955,27248,290216,4092,0.20
110,233504,363693,108788,156570717,549991,17,45022,20154,113911,2472866,27248,290216,4092,0.49
111,241131,366944,108788,157534877,563518,17,45022,20154,114974,2498832,27248,290216,4092,0.72
112,247567,370019,108788,158498839,574062,17,45022,20154,116051,2526744,27248,290216,4092,0.51
113,248331,373045,108788,159482581,581582,17,45022,20154,117064,2541838,27248,290216,4092,0.26
114,248544,376301,108788,160460767,589120,17,45022,20154,117927,2560880,27248,290216,4092,0.30
115,254122,379537,108788,161430950,598076,17,45022,20154,118872,2582793,27248,290216,4092,0.33
116,258332,382770,108788,162409209,604929,17,45022,20154,119463,2598539,27248,290216,4092,0.30
117,265347,386010,108788,163380315,616479,17,45022,20154,120088,2618390,27248,290216,4092,0.49
118,269982,389233,108788,164357271,624225,17,45022,20154,120880,2634546,27248,290216,4092,0.32
119,273887,392470,108788,165335190,630965,17,45022,20154,121954,2649757,27248,290216,4092,0.27
120,277806,395712,108788,166313389,637326,17,45022,20154,122902,2665431,27248,290216,4092,0.28
121,290154,408151,108788,170220585,659890,17,45022,20154,126675,2736167,27248,290216,4092,0.11
122,295818,410937,108788,171195056,669055,17,45022,20154,127490,2754787,27248,290216,4092,0.38
123,299940,414162,108788,172174497,675774,17,45022,20154,128328,2769200,27248,290216,4092,0.30
124,305083,417101,108788,173149383,684229,17,45022,20154,129219,2788837,27248,290216,4092,0.34
125,311740,420315,108788,174122000,694250,17,45022,20154,129743,2808129,27248,290216,4092,0.46
126,317981,423553,108788,175095594,704020,17,45022,20154,130386,2826115,27248,290216,4092,0.44
127,322459,426698,108788,176073202,711805,17,45022,20154,131270,2842495,27248,290216,4092,0.31
128,328977,429924,108788,177044102,722211,17,45022,20154,132057,2862518,27248,290216,4092,0.45
129,335737,433154,108788,178015820,732821,17,45022,20154,132826,2881487,27248,290216,4092,0.49
130,338998,436387,108788,178991483,738822,17,45022,20154,133777,2899418,27248,290216,4092,0.25
