period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
62,119806,226748,86761669,1618080,17,45017,23551,76760,2000612,27248,290216,4124,0.10
63,126327,229836,87731652,1629386,17,45017,23551,77435,2022357,27248,290216,4124,0.50
64,131809,232646,88699196,1639817,17,45017,23551,78497,2047499,27248,290216,4124,0.49
65,134878,235718,89675339,1646881,17,45017,23551,79743,2067605,27248,290216,4124,0.31
66,137776,238797,90644481,1656315,17,45017,23551,80797,2094145,27248,290216,4124,0.37
67,137776,241892,91620648,1663506,17,45017,23551,81921,2115672,27248,290216,4124,0.27
68,138910,244985,92598870,1668830,17,45017,23551,82843,2133626,27248,290216,4124,0.17
69,138910,248065,93585482,1670528,17,45017,23551,83715,2146142,27248,290216,4124,0.00
70,139131,251137,94577028,1671974,17,45017,23551,84304,2153781,27248,290216,4124,0.01
71,140909,254214,95557806,1678681,17,45017,23551,85025,2169355,27248,290216,4124,0.18
72,144762,257131,96528697,1686468,17,45017,23551,86143,2191529,27248,290216,4124,0.29
73,147330,260398,97507516,1691738,17,45017,23551,87063,2208043,27248,290216,4124,0.22
74,148481,263597,98488220,1694876,17,45017,23551,88007,2224604,27248,290216,4124,0.08
75,148481,266857,99474610,1695876,17,45017,23551,88939,2236022,27248,290216,4124,0.00
76,148691,270105,100462263,1698606,17,45017,23551,89703,2246991,27248,290216,4124,0.04
77,151772,273367,101440046,1705070,17,45017,23551,90710,2263118,27248,290216,4124,0.23
78,157119,276631,102410826,1714962,17,45017,23551,91628,2285051,27248,290216,4124,0.44
79,157763,279879,103388050,1721268,17,45017,23551,92507,2304954,27248,290216,4124,0.26
80,160946,283132,104370200,1728157,17,45017,23551,93109,2319201,27248,290216,4124,0.25
81,166904,286467,105334391,1739592,17,45017,23551,94334,2345654,27248,290216,4124,0.49
82,172298,289677,106307640,1749346,17,45017,23551,95135,2365218,27248,290216,4124,0.45
83,177730,292626,107272978,1759374,17,45017,23551,96434,2393225,27248,290216,4124,0.47
84,178365,295888,108245461,1770064,17,45017,23551,97410,2417604,27248,290216,4124,0.49
85,180718,299148,109220857,1776707,17,45017,23551,98439,2437547,27248,290216,4124,0.17
86,181440,302169,110190537,1780349,17,45017,23551,99645,2464897,27248,290216,4124,0.12
87,184130,308759,112141528,1793749,17,45017,23551,101401,2506453,27248,290216,4124,0.31
88,184130,312009,113124877,1794767,17,45017,23551,102377,2521071,27248,290216,4124,0.00
89,184130,314986,114112788,1796087,17,45017,23551,103324,2532488,27248,290216,4124,0.00
90,184130,318209,115098462,1798335,17,45017,23551,104235,2544389,27248,290216,4124,0.00
91,184130,321467,116086413,1799707,17,45017,23551,105110,2554413,27248,290216,4124,0.00
92,187572,324726,117057905,1807277,17,45017,23551,106168,2575745,27248,290216,4124,0.24
93,191191,327797,118029787,1815659,17,45017,23551,107254,2598128,27248,290216,4124,0.38
94,191710,331058,119013182,1819850,17,45017,23551,108121,2612357,27248,290216,4124,0.15
95,198008,334311,121935254,1833717,17,45017,23551,108887,2639153,27248,290216,4124,0.59
96,204601,337326,120947592,1845824,17,45017,23551,109885,2662113,27248,290216,4124,0.58
97,207927,340582,121923076,1853020,17,45017,23551,110907,2681278,27248,290216,4124,0.29
98,213512,343833,122889934,1863575,17,45017,23551,112006,2706620,27248,290216,4124,0.49
99,216144,347083,123857309,1874968,17,45017,23551,112899,2735501,27248,290216,4124,0.48
100,227080,350241,124809769,1894009,17,45017,23551,113990,2769825,27248,290216,4124,0.91
101,227080,353513,125787803,1900594,17,45017,23551,115223,2789195,27248,290216,4124,0.26
102,237015,356775,126745749,1920220,17,45017,23551,116202,2820242,27248,290216,4124,0.93
103,237015,360019,127731075,1921690,17,45017,23551,117330,2832448,27248,290216,4124,0.01
104,237758,362847,128715505,1925438,17,45017,23551,118370,2846436,27248,290216,4124,0.09
105,238901,366083,129698425,1929317,17,45017,23551,119328,2860178,27248,290216,4124,0.12
106,238901,369337,130677403,1938731,17,45017,23551,120077,2879226,27248,290216,4124,0.40
107,245581,372201,131648111,1952216,17,45017,23551,120830,2902151,27248,290216,4124,0.58
108,250362,374892,132614739,1968753,17,45017,23551,121518,2928970,27248,290216,4124,0.82
109,250362,377830,133601693,1972005,17,45017,23551,122377,2940611,27248,290216,4124,0.09
110,254776,381076,134568436,1986405,17,45017,23551,123308,2967188,27248,290216,4124,0.56
