period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
143,177373,542432,212479438,562532,17,45023,13249,149283,2902241,27248,290216,4124,0.02
144,177373,545656,213471098,563981,17,45023,13249,149782,2908980,27248,290216,4124,0.00
145,177373,548898,214463441,564962,17,45023,13249,150357,2914968,27248,290216,4124,0.00
146,177373,552144,215455597,565931,17,45023,13249,150943,2921163,27248,290216,4124,0.00
147,177373,555388,216446631,567367,17,45023,13249,151598,2928363,27248,290216,4124,0.00
148,177373,558625,217439126,568634,17,45023,13249,152227,2934110,27248,290216,4124,0.00
149,177373,565109,219421737,570773,17,45023,13249,153423,2948109,27248,290216,4124,0.00
150,177373,568358,220409962,572541,17,45023,13249,154147,2957650,27248,290216,4124,0.00
151,178018,571606,221401104,573566,17,45023,13249,154679,2964116,27248,290216,4124,0.00
152,178018,574751,222394995,574581,17,45023,13249,155245,2969675,27248,290216,4124,0.00
