period,experiment_runn,measurer,main,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,375,496,98382,4593508,7771,17,45030,12988,3508,715309,27250,290248,4124,0.01
1,2334,8402,98382,4775333,9727,17,45030,12988,4259,724347,27250,290248,4124,0.00
