period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
62,76950,364155,129791847,3550902,17,45014,13786,108033,2551715,27248,290216,4124,0.00
63,76950,367390,130776551,3567833,17,45014,13786,108960,2565878,27248,290216,4124,0.01
64,76950,370635,131765225,3568372,17,45014,13786,109807,2576149,27248,290216,4124,0.00
65,76950,377111,133736850,3609291,17,45014,13786,111532,2602389,27248,290216,4124,0.00
66,76950,380357,134721911,3684233,17,45014,13786,112371,2616281,27248,290216,4124,0.01
67,76950,383607,135692557,3684771,17,45014,13786,113194,2644599,27248,290216,4124,0.00
68,76950,386842,136679072,3688195,17,45014,13786,114066,2657007,27248,290216,4124,0.00
69,77578,393357,138646877,3785105,17,45014,13786,116124,2686073,27248,290216,4124,0.01
70,77578,403670,140620036,3861185,17,45014,13786,117981,2711401,27248,290216,4124,0.01
71,77578,415765,141618641,3904271,17,45014,13786,118939,2725202,27248,290216,4124,0.00
72,77578,419004,142608858,3904823,17,45014,13786,119798,2733924,27248,290216,4124,0.00
73,77578,425208,144505581,3910454,17,45014,13786,121261,2835592,27248,290216,4124,0.00
74,77578,428445,145473476,3922508,17,45014,13786,121912,2866845,27248,290216,4124,0.01
75,77578,431750,146454937,3943870,17,45014,13786,122866,2884260,27248,290216,4124,0.00
76,77578,434953,147442907,4018238,17,45014,13786,123568,2895323,27248,290216,4124,0.01
77,78162,437577,148425106,4045399,17,45014,13786,124484,2912284,27248,290216,4124,0.00
78,78162,440815,149415125,4095981,17,45014,13786,125111,2921441,27248,290216,4124,0.01
79,78162,444052,150402238,4150822,17,45014,13786,126154,2933084,27248,290216,4124,0.01
80,78162,450399,152357781,4151790,17,45014,13786,127849,2975565,27248,290216,4124,0.00
81,78162,453629,153346142,4304336,17,45014,13786,128655,2986197,27248,290216,4124,0.02
82,78162,462971,156298799,4332446,17,45014,13786,131162,3030793,27248,290216,4124,0.00
83,78162,466207,157285711,4413865,17,45014,13786,132036,3042808,27248,290216,4124,0.01
84,78767,469452,158269191,4441188,17,45014,13786,132882,3057669,27248,290216,4124,0.01
85,78767,472294,159248167,4443105,17,45014,13786,133818,3079109,27248,290216,4124,0.00
86,78767,475530,160234763,4493354,17,45014,13786,134717,3091415,27248,290216,4124,0.01
87,78767,488291,164186480,4661970,17,45014,13786,137939,3138834,27248,290216,4124,0.01
88,79021,491535,165170217,4718058,17,45014,13786,139003,3153571,27248,290216,4124,0.02
89,79021,494789,166159482,4790323,17,45014,13786,139767,3163329,27248,290216,4124,0.01
90,79021,498026,167148273,4816083,17,45014,13786,140539,3173565,27248,290216,4124,0.00
91,79021,501269,168135914,4862192,17,45014,13786,141385,3184872,27248,290216,4124,0.01
92,79021,504514,169123338,4888389,17,45014,13786,142208,3196421,27248,290216,4124,0.01
93,79021,518231,171124149,5024605,17,45014,13786,144202,3221936,27248,290216,4124,0.01
94,79021,521476,172110072,5051086,17,45014,13786,145076,3234931,27248,290216,4124,0.00
95,79021,528872,174045644,5081321,17,45014,13786,146411,3298028,27248,290216,4124,0.00
96,79460,538060,176997571,5122120,17,45014,13786,149331,3342724,27248,290216,4124,0.01
97,79460,541300,177981457,5165948,17,45014,13786,150290,3357675,27248,290216,4124,0.01
98,79460,544552,178969123,5195673,17,45014,13786,151140,3368948,27248,290216,4124,0.01
99,80090,570321,183751580,5432878,17,45014,13786,156023,3452162,27248,290216,4124,0.01
100,80090,584042,186864883,5507960,17,45014,13786,157808,3482867,27248,290216,4124,0.01
101,80717,609899,193748968,5692452,17,45014,13786,164472,3592933,27248,290216,4124,0.01
102,80717,612912,194723345,5715393,17,45014,13786,165442,3617609,27248,290216,4124,0.00
103,80717,616044,195712377,5768296,17,45014,13786,166265,3627658,27248,290216,4124,0.01
104,80717,619287,196700965,5772514,17,45014,13786,167096,3638033,27248,290216,4124,0.00
105,80717,625782,198677278,5853823,17,45014,13786,168827,3659567,27248,290216,4124,0.01
106,80717,629026,199666319,5907156,17,45014,13786,169756,3669389,27248,290216,4124,0.01
107,80717,632271,200654044,5932203,17,45014,13786,170578,3680634,27248,290216,4124,0.00
108,80717,635622,201645625,6003211,17,45014,13786,171378,3690977,27248,290216,4124,0.01
109,81340,654987,203623194,6024201,17,45014,13786,173309,3716526,27248,290216,4124,0.00
110,81340,658147,204612941,6049848,17,45014,13786,174051,3725914,27248,290216,4124,0.00
111,81340,661388,205599590,6128629,17,45014,13786,174840,3738272,27248,290216,4124,0.01
112,81340,664633,206586535,6181379,17,45014,13786,175685,3750274,27248,290216,4124,0.01
113,81340,667870,207574851,6207709,17,45014,13786,176444,3760998,27248,290216,4124,0.00
114,81340,674011,209545966,6278725,17,45014,13786,177815,3788615,27248,290216,4124,0.01
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,569,4890,44878214,33193,17,45022,24898,26435,1049884,27248,290216,4124,0.03
1,6169,15428,45878081,34229,17,45022,24898,27098,1056871,27248,290216,4124,0.00
2,6169,18342,46868386,35128,17,45022,24898,27807,1065279,27248,290216,4124,0.00
3,13206,21213,47832323,81233,17,45022,24898,28435,1094501,27248,290216,4124,0.56
4,17140,27471,48807648,96831,17,45022,24898,29116,1115142,27248,290216,4124,0.28
5,20823,30218,49781525,137467,17,45022,24898,29867,1138060,27248,290216,4124,0.24
6,24305,33098,50746817,265270,17,45022,24898,30555,1169846,27248,290216,4124,0.36
7,28614,44330,51724718,367319,17,45022,24898,31425,1202518,27248,290216,4124,0.47
8,29218,60326,52723254,432046,17,45022,24898,32381,1216409,27248,290216,4124,0.05
9,38724,63057,53676542,554294,17,45022,24898,33103,1255329,27248,290216,4124,0.76
10,45041,66016,54647321,643551,17,45022,24898,34045,1279216,27248,290216,4124,0.51
11,45589,69010,55627811,738280,17,45022,24898,35088,1297229,27248,290216,4124,0.15
12,51341,71990,56600792,859404,17,45022,24898,36031,1319436,27248,290216,4124,0.51
13,51587,74986,57573893,1006953,17,45022,24898,36871,1345304,27248,290216,4124,0.49
14,62234,82812,58565240,1143678,17,45022,24898,37679,1376597,27248,290216,4124,0.87
15,64269,88779,60517082,1322732,17,45022,24898,39864,1421147,27248,290216,4124,0.06
16,78585,94825,62454325,1589122,17,45022,24898,41538,1472229,27248,290216,4124,0.62
17,79263,97884,63438408,1592914,17,45022,24898,42622,1486366,27248,290216,4124,0.06
18,79975,100957,64414956,1776094,17,45022,24898,43744,1507952,27248,290216,4124,0.07
19,82322,104025,65389495,1845589,17,45022,24898,44733,1530891,27248,290216,4124,0.33
20,83575,107101,66368119,1989765,17,45022,24898,45797,1550037,27248,290216,4124,0.16
21,89632,111985,67340503,2096239,17,45022,24898,46560,1572780,27248,290216,4124,0.46
22,90673,115328,68314370,2214560,17,45022,24898,47526,1597011,27248,290216,4124,0.19
23,95813,136985,71264482,2549522,17,45022,24898,51145,1665936,27248,290216,4124,0.10
24,98100,147560,72591174,2690482,17,45022,24898,52863,1709236,27248,290216,4124,0.04
25,104428,172095,77220882,3023810,17,45022,24898,56821,1777406,27248,290216,4124,0.08
26,104678,178532,78203823,3183227,17,45022,24898,57682,1800963,27248,290216,4124,0.16
27,107647,181592,79180143,3208514,17,45022,24898,58619,1821041,27248,290216,4124,0.17
28,112185,193674,83091955,3529413,17,45022,24898,62485,1901776,27248,290216,4124,0.08
29,122072,223068,90926223,3944098,17,45022,24898,69948,2056181,27248,290216,4124,0.07
30,122072,226136,91909764,3975144,17,45022,24898,70862,2071695,27248,290216,4124,0.01
31,122072,229201,92883866,3976823,17,45022,24898,71896,2096532,27248,290216,4124,0.00
