period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,9576,456,573,97550,7122568,17,45033,13032,4891,737384,27250,290248,4124,0.01
