IDLE,Mbps,Stack,Timestamp,Tmr Svc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
53653210,16.62,4116,135,18,234226,10778212,27228,44069,773481,13865,84168878,29982538
101990649,15.39,4116,136,18,236051,10863547,27228,44069,779583,13865,84856032,30216796
54269183,15.18,4116,137,18,237757,10951604,27228,44069,785769,13865,85529268,30452235
103400969,14.41,4116,138,18,239494,11033951,27228,44069,792701,13865,86173614,30680198
54950210,14.63,4116,139,18,241176,11115784,27228,44069,797916,13865,86825687,30908102
55188232,17.13,4116,140,18,242817,11208478,27228,44069,803755,13865,87581218,31168803
55474678,15.84,4116,141,18,244597,11296142,27228,44069,809728,13865,88283258,31410980
55773710,15.59,4116,142,18,246308,11380926,27228,44069,814530,13865,88977129,31649098
56069069,15.73,4116,143,18,247925,11466824,27228,44069,820213,13865,89674896,31893878
56325399,16.44,4116,144,18,249749,11556180,27228,44069,824727,13865,90405843,32149504
56562262,16.96,4116,145,18,251623,11645948,27228,44069,830767,13865,91155767,32406729
56803072,16.79,4116,146,18,253335,11737772,27228,44069,835554,13865,91901485,32665691
57057820,16.44,4116,147,18,255196,11828527,27228,44069,839759,13865,92635025,32918877
57328932,16.23,4116,148,18,257044,11915820,27228,44069,844849,13865,93353853,33174342
57599530,16.21,4116,149,18,258843,12003295,27228,44069,850935,13865,94074642,33431780
57868647,16.25,4116,150,18,260696,12091775,27228,44069,855852,13865,94798528,33685868
58127460,16.29,4116,151,18,262429,12182095,27228,44069,861927,13865,95522801,33939830
113009995,17.15,4116,152,18,264148,12277389,27228,44069,867805,13865,96283849,34200909
58662769,15.38,4116,153,18,265868,12361248,27228,44069,874096,13865,96964494,34439078
58931421,16.16,4116,154,18,267663,12445930,27228,44069,880875,13865,97680359,34688999
59178527,16.71,4116,155,18,269437,12539788,27228,44069,886645,13865,98420543,34943825
59475899,15.74,4116,156,18,271291,12622369,27228,44069,891265,13865,99120283,35189802
116479737,14.97,4116,157,18,273096,12707443,27228,44069,895813,13865,99788909,35421966
60097091,15.58,4116,158,18,274872,12794151,27228,44069,900743,13865,100484874,35661780
60393397,15.60,4116,159,18,276579,12882641,27228,44069,907326,13865,101177367,35900549
60702474,15.33,4116,160,18,278395,12968834,27228,44069,912723,13865,101861154,36131272
119291650,15.86,4116,161,18,280202,13058090,27228,44069,918200,13865,102564113,36367000
61286028,15.62,4116,162,18,281855,13142006,27228,44069,924237,13865,103254278,36603090
61579677,15.49,4116,163,18,283812,13227770,27228,44069,930210,13865,103946811,36845645
61866133,15.88,4116,164,18,285611,13315711,27228,44069,935216,13865,104650991,37087308
62143537,15.96,4116,165,18,287363,13402111,27228,44069,941140,13865,105362039,37330206
62473199,14.79,4116,166,18,289060,13487037,27228,44069,945303,13865,106024287,37559564
62805628,14.81,4116,167,18,290818,13569727,27228,44069,950550,13865,106685529,37787160
124277036,12.00,4116,168,18,292404,13642824,27228,44069,958413,13865,107226541,37979440
63669295,12.65,4116,169,18,294193,13716757,27228,44069,964664,13865,107792021,38180573
64072197,13.16,4116,170,18,295782,13793601,27228,44069,969457,13865,108385261,38385231
64457122,13.48,4116,171,18,297594,13869820,27228,44069,974590,13865,108988419,38594435
64743011,15.89,4116,172,18,299498,13959169,27228,44069,979517,13865,109694580,38841883
127882465,15.36,4116,173,18,301229,14046549,27228,44069,984318,13865,110381367,39083225
128558336,16.68,4116,174,18,303174,14138739,27228,44069,990310,13865,111118871,39335354
129254964,15.66,4116,175,18,304828,14227512,27228,44069,995613,13865,111815370,39572726
65867551,15.99,4116,176,18,306645,14314545,27228,44069,1003666,13865,112520401,39816397
66185555,15.15,4116,177,18,308309,14397628,27228,44069,1010124,13865,113193386,40050941
66466270,15.91,4116,178,18,310080,14485080,27228,44069,1015669,13865,113898286,40294662
132043260,15.72,4116,179,18,311911,14570239,27228,44069,1020995,13865,114598056,40537772
67108824,14.29,4116,180,18,313665,14649748,27228,44069,1025349,13865,115236243,40765374
133496910,14.08,4116,181,18,315410,14730542,27228,44069,1031017,13865,115868379,40984234
67837515,13.87,4116,182,18,316970,14807739,27228,44069,1037433,13865,116488791,41199063
134958701,13.50,4116,183,18,318777,14885932,27228,44069,1044516,13865,117097934,41410828
135693052,13.21,4116,184,18,320490,14962313,27228,44069,1052128,13865,117688966,41617123
68985517,13.84,4116,185,18,322137,15037661,27228,44069,1056617,13865,118305743,41834693
69345808,14.01,4116,186,18,323928,15118447,27228,44069,1062998,13865,118933954,42052943
69733850,13.39,4116,187,18,325632,15196723,27228,44069,1067732,13865,119535793,42264294
70127716,13.34,4116,188,18,327436,15272940,27228,44069,1075447,13865,120131013,42477554
70527918,13.13,4116,189,18,329184,15348505,27228,44069,1081129,13865,120720482,42682652
70932152,13.01,4116,190,18,330722,15427729,27228,44069,1086727,13865,121307343,42883759
71382018,11.96,4116,191,18,332432,15501237,27228,44069,1092362,13865,121851254,43072562
141620864,12.17,4116,192,18,334140,15570937,27228,44069,1100636,13865,122395607,43264963
72295694,11.41,4116,193,18,335840,15635406,27228,44069,1106932,13865,122913327,43453551
72697638,13.03,4116,194,18,337649,15714997,27228,44069,1112541,13865,123502358,43658324
73090273,13.32,4116,195,18,339267,15793022,27228,44069,1119389,13865,124100498,43866375
73388219,15.71,4116,196,18,340830,15877233,27228,44069,1123335,13865,124798390,44107018
73649177,16.43,4116,197,18,342647,15964966,27228,44069,1129708,13865,125525320,44358373
145948896,14.97,4116,198,18,344382,16047498,27228,44069,1134519,13865,126189355,44587835
146655438,15.37,4116,199,18,346183,16131725,27228,44069,1138896,13865,126872266,44825473
147344608,15.83,4116,200,18,347897,16220277,27228,44069,1144270,13865,127577351,45071605
74872932,15.78,4116,201,18,349598,16306683,27228,44069,1150108,13865,128274715,45315937
75214519,14.54,4116,202,18,351177,16389031,27228,44069,1154607,13865,128927385,45546164
75525160,15.23,4116,203,18,352960,16472401,27228,44069,1161196,13865,129605910,45781150
75796247,16.34,4116,204,18,354748,16561071,27228,44069,1165568,13865,130329052,46031460
76071852,15.98,4116,205,18,356623,16649971,27228,44069,1171060,13865,131042366,46280701
151517397,16.42,4116,206,18,358157,16740142,27228,44069,1174588,13865,131776873,46536370
152255163,13.52,4116,207,18,359784,16816469,27228,44069,1180110,13865,132381321,46750783
77095183,13.53,4116,208,18,361507,16895395,27228,44069,1187351,13865,132988973,46966599
77457202,14.06,4116,209,18,363049,16974397,27228,44069,1192714,13865,133620882,47185541
77795423,14.39,4116,210,18,364783,17060036,27228,44069,1199677,13865,134262420,47408086
78165951,13.74,4116,211,18,366639,17142059,27228,44069,1205823,13865,134877445,47625628
155854477,14.98,4116,212,18,368345,17227007,27228,44069,1211896,13865,135547835,47858113
78754057,16.40,4116,213,18,370088,17314438,27228,44069,1218301,13865,136268818,48111523
78989230,17.12,4116,214,18,371979,17403966,27228,44069,1224075,13865,137024834,48369210
79253934,16.38,4116,215,18,373785,17491193,27228,44069,1228716,13865,137750577,48627055
79478156,17.42,4116,216,18,375568,17582903,27228,44069,1235258,13865,138520847,48893177
159238739,16.91,4116,217,18,377355,17674696,27228,44069,1240977,13865,139271245,49153010
80013739,15.68,4116,218,18,379118,17760213,27228,44069,1247964,13865,139963423,49398432
80250895,17.07,4116,219,18,380927,17850918,27228,44069,1253600,13865,140717310,49659258
161292719,16.25,4116,220,18,382604,17937820,27228,44069,1259434,13865,141434717,49909236
161996896,15.39,4116,221,18,384215,18023579,27228,44069,1264492,13865,142118709,50147101
162695108,15.62,4116,222,18,385947,18107776,27228,44069,1269819,13865,142807470,50385165
81432840,15.48,4116,223,18,387756,18192756,27228,44069,1274323,13865,143496441,50626517
81698931,16.25,4116,224,18,389450,18281218,27228,44069,1281503,13865,144215883,50874750
82065710,13.90,4116,225,18,391162,18359704,27228,44069,1288392,13865,144834910,51087890
82353141,15.87,4116,226,18,392936,18448754,27228,44069,1293740,13865,145540476,51331197
82668307,15.28,4116,227,18,394721,18535023,27228,44069,1298856,13865,146218463,51564746
82969336,15.49,4116,228,18,396472,18621178,27228,44069,1303886,13865,146908589,51803180
83252165,15.92,4116,229,18,398298,18709139,27228,44069,1309806,13865,147617637,52049206
83562104,15.30,4116,230,18,400074,18793019,27228,44069,1315299,13865,148293837,52280800
83874290,15.27,4116,231,18,401750,18877710,27228,44069,1320916,13865,148973899,52517721
84190242,15.11,4116,232,18,403590,18962600,27228,44069,1327240,13865,149646984,52750606
84510153,15.12,4116,233,18,405281,19047769,27228,44069,1333253,13865,150320634,52981681
171129400,15.92,4116,234,18,407093,19137615,27228,44069,1338653,13865,151031003,53223358
85104472,15.27,4116,235,18,408698,19222273,27228,44069,1345336,13865,151707967,53454767
85402363,15.46,4116,236,18,410383,19310059,27228,44069,1350176,13865,152398124,53693639
85730706,14.94,4116,237,18,411979,19395404,27228,44069,1355508,13865,153062244,53925009
173931201,15.41,4116,238,18,413866,19481473,27228,44069,1361330,13865,153751045,54162422
174644262,14.63,4116,239,18,415549,19565152,27228,44069,1368451,13865,154401195,54385964
86654226,15.96,4116,240,18,417217,19652426,27228,44069,1375065,13865,155106968,54627104
86985170,14.74,4116,241,18,418980,19735754,27228,44069,1381162,13865,155763808,54852573
176761272,14.91,4116,242,18,420822,19822022,27228,44069,1385681,13865,156428700,55081287
87615324,15.46,4116,243,18,422527,19908221,27228,44069,1390791,13865,157113460,55320076
178169230,14.87,4116,244,18,424161,19994329,27228,44069,1397728,13865,157779999,55550386
178868002,15.70,4116,245,18,425916,20080350,27228,44069,1403898,13865,158473571,55789651
88503004,16.03,4116,246,18,427792,20169040,27228,44069,1411262,13865,159182607,56040257
88830175,14.85,4116,247,18,429492,20251304,27228,44069,1417916,13865,159845474,56270612
89114703,15.91,4116,248,18,431262,20341989,27228,44069,1424028,13865,160552500,56513066
181643366,15.73,4116,249,18,433065,20430033,27228,44069,1429007,13865,161252977,56755498
89688933,15.77,4116,250,18,434933,20517467,27228,44069,1433541,13865,161958192,57002732
89968985,15.91,4116,251,18,436783,20602616,27228,44069,1438469,13865,162663698,57248885
183730726,15.59,4116,252,18,438290,20689202,27228,44069,1445014,13865,163354747,57490731
90557536,15.70,4116,253,18,440019,20775936,27228,44069,1450976,13865,164051180,57730350
90842572,15.74,4116,254,18,441825,20865425,27228,44069,1458618,13865,164749896,57969190
91160496,15.13,4116,255,18,443489,20951333,27228,44069,1464434,13865,165423055,58202300
91479676,14.98,4116,256,18,445152,21035600,27228,44069,1470023,13865,166088044,58435539
91804121,14.95,4116,257,18,447034,21120616,27228,44069,1474145,13865,166753477,58663091
92079713,16.18,4116,258,18,448785,21208467,27228,44069,1479252,13865,167472580,58909382
92386165,15.46,4116,259,18,450645,21296585,27228,44069,1485050,13865,168156752,59143522
189358035,14.91,4116,260,18,452293,21381949,27228,44069,1490316,13865,168823740,59373473
190043950,15.79,4116,261,18,454122,21468070,27228,44069,1496638,13865,169524531,59619797
93276752,15.85,4116,262,18,455931,21557633,27228,44069,1504635,13865,170224727,59865629
93613317,14.76,4116,263,18,457591,21642378,27228,44069,1509641,13865,170879356,60088284
94015552,12.98,4116,264,18,459283,21718557,27228,44069,1515974,13865,171465198,60293693
94311769,15.58,4116,265,18,460931,21804078,27228,44069,1521273,13865,172155400,60534212
94657054,14.41,4116,266,18,462656,21885085,27228,44069,1527354,13865,172799899,60753839
194316126,14.68,4116,267,18,464379,21970053,27228,44069,1533069,13865,173456644,60978030
194993929,16.84,4116,268,18,466112,22061541,27228,44069,1538852,13865,174195800,61231525
195682047,16.22,4116,269,18,467769,22150456,27228,44069,1545397,13865,174914786,61481344
196366039,16.50,4116,270,18,469562,22239952,27228,44069,1552242,13865,175642071,61735283
197067287,15.10,4116,271,18,471263,22324112,27228,44069,1560120,13865,176309036,61965441
197769856,14.82,4116,272,18,473031,22406969,27228,44069,1567855,13865,176965320,62194004
96689358,16.26,4116,273,18,474760,22494755,27228,44069,1572331,13865,177683802,62444386
96949036,16.73,4116,274,18,476573,22584801,27228,44069,1578582,13865,178424867,62700328
97258429,15.34,4116,275,18,478378,22670836,27228,44069,1582709,13865,179110050,62937777
97536706,16.07,4116,276,18,480037,22759476,27228,44069,1589189,13865,179823821,63183072
201226183,15.96,4116,277,18,481826,22846099,27228,44069,1595832,13865,180531551,63431412
98077953,16.67,4116,278,18,483616,22934551,27228,44069,1601648,13865,181261992,63683934
202614990,15.52,4116,279,18,485358,23023857,27228,44069,1606389,13865,181955689,63917014
98700764,15.21,4116,280,18,487072,23106070,27228,44069,1612735,13865,182625634,64149268
204035120,15.16,4116,281,18,488845,23191599,27228,44069,1618008,13865,183301584,64376904
99372796,14.35,4116,282,18,490685,23273406,27228,44069,1623509,13865,183939600,64594544
99695127,15.02,4116,283,18,492381,23359246,27228,44069,1628605,13865,184609415,64822356
206185548,14.94,4116,284,18,494201,23445036,27228,44069,1633337,13865,185278609,65052266
206905611,14.23,4116,285,18,495939,23525537,27228,44069,1640008,13865,185911479,65271337
100695981,15.23,4116,286,18,497651,23609639,27228,44069,1645301,13865,186586895,65505078
101043719,14.39,4116,287,18,499387,23691249,27228,44069,1650464,13865,187231468,65727493
101401559,14.32,4116,288,18,501029,23768068,27228,44069,1655654,13865,187865781,65947995
209799325,12.99,4116,289,18,502788,23844343,27228,44069,1660332,13865,188451510,66153503
102095641,15.88,4116,290,18,504693,23929893,27228,44069,1665814,13865,189153013,66399593
102377720,15.97,4116,291,18,506364,24019923,27228,44069,1672141,13865,189861695,66649898
102653583,16.02,4116,292,18,508212,24109223,27228,44069,1676297,13865,190577029,66899497
102909866,16.60,4116,293,18,510040,24200049,27228,44069,1682722,13865,191306983,67150409
213237399,15.86,4116,294,18,511833,24287656,27228,44069,1688503,13865,192015162,67395403
103486927,15.81,4116,295,18,513628,24372615,27228,44069,1694590,13865,192707628,67632716
103765616,15.95,4116,296,18,515707,24460183,27228,44069,1698594,13865,193419446,67880198
215326511,15.62,4116,297,18,517322,24546817,27228,44069,1704138,13865,194117180,68121547
104335217,16.13,4116,298,18,519205,24633061,27228,44069,1710864,13865,194827899,68367931
104609781,16.18,4116,299,18,520833,24720513,27228,44069,1716149,13865,195545620,68618768
104865030,16.56,4116,300,18,522488,24807223,27228,44069,1721836,13865,196276335,68869945
218080424,16.19,4116,301,18,524318,24894738,27228,44069,1729154,13865,196992699,69117267
105459787,14.90,4116,302,18,526127,24977495,27228,44069,1735436,13865,197656603,69350411
219456296,17.26,4116,303,18,527828,25069449,27228,44069,1739538,13865,198421894,69615378
220149647,15.63,4116,304,18,529613,25155143,27228,44069,1743647,13865,199115267,69864083
106336555,14.49,4116,305,18,531433,25235595,27228,44069,1748128,13865,199762356,70096000
221593292,14.12,4116,306,18,533249,25315847,27228,44069,1753175,13865,200396118,70315945
222314643,14.14,4116,307,18,534763,25396642,27228,44069,1759530,13865,201027391,70538701
107383600,14.57,4116,308,18,536411,25477479,27228,44069,1765387,13865,201675536,70767514
107743838,13.97,4116,309,18,538153,25561607,27228,44069,1772075,13865,202298903,70987048
108055394,15.22,4116,310,18,539830,25647145,27228,44069,1778351,13865,202974776,71221811
225164346,14.72,4116,311,18,541586,25727886,27228,44069,1784047,13865,203631290,71450820
108741180,14.19,4116,312,18,543326,25809065,27228,44069,1789113,13865,204266562,71674301
109140904,13.22,4116,313,18,544964,25885050,27228,44069,1794775,13865,204857727,71880322
227325280,14.61,4116,314,18,546585,25969749,27228,44069,1800058,13865,205515747,72109112
109793408,15.00,4116,315,18,548224,26055584,27228,44069,1805583,13865,206183820,72344799
110152821,13.89,4116,316,18,550013,26134010,27228,44069,1812855,13865,206805882,72557823
110515247,13.87,4116,317,18,551699,26212648,27228,44069,1818543,13865,207431056,72776628
110874177,14.10,4116,318,18,553405,26291357,27228,44069,1825876,13865,208054942,72992112
111252516,13.77,4116,319,18,555190,26368341,27228,44069,1830052,13865,208673582,73209848
111612782,14.07,4116,320,18,556795,26451001,27228,44069,1836374,13865,209299079,73429634
232396053,13.73,4116,321,18,558466,26531453,27228,44069,1842454,13865,209914413,73646963
112368033,13.50,4116,322,18,560258,26609118,27228,44069,1848033,13865,210517748,73860157
233844734,14.70,4116,323,18,562036,26692923,27228,44069,1855984,13865,211173302,74089156
113030346,14.59,4116,324,18,563642,26773051,27228,44069,1861139,13865,211823274,74323996
113365605,14.75,4116,325,18,565335,26855223,27228,44069,1867273,13865,212480783,74551543
235998708,13.94,4116,326,18,567113,26934208,27228,44069,1873628,13865,213104339,74767739
