period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
104,23992991,13405257,320456,99959,81818717,19,19463,13645,127412,23515305,1823,290608,4152,17.10
105,24223770,13529928,322948,99959,76947705,19,19463,13645,128393,23736377,1823,290608,4152,16.21
106,24450788,13652870,326302,99959,83297128,19,19463,13645,129566,23957998,1823,290608,4152,16.45
107,24638416,13757073,329209,99959,78377118,19,19463,13645,130956,24141345,1823,290608,4152,13.25
108,24892624,13894420,331592,99959,79034404,19,19463,13645,132018,24386494,1823,290608,4152,18.41
109,25148368,14032664,334394,99959,79686117,19,19463,13645,133210,24631678,1823,290608,4152,18.21
110,25376907,14156876,336876,99959,80374708,19,19463,13645,134294,24851258,1823,290608,4152,16.17
111,25611472,14283778,340466,99959,86985202,19,19463,13645,135448,25074784,1823,290608,4152,16.85
112,25837902,14405902,343471,99959,87727191,19,19463,13645,136566,25295462,1823,290608,4152,16.30
113,26069238,14531237,346845,99959,82432896,19,19463,13645,137735,25518568,1823,290608,4152,16.72
114,26301825,14657848,349549,99959,83121104,19,19463,13645,138744,25743994,1823,290608,4152,16.44
115,26529095,14781609,352989,99959,83800138,19,19463,13645,139866,25966138,1823,290608,4152,16.40
116,26758758,14907654,355903,99959,84487960,19,19463,13645,141022,26187211,1823,290608,4152,16.33
117,27001399,15044463,359339,99959,85159430,19,19463,13645,142148,26415273,1823,290608,4152,16.83
118,27242151,15180455,362781,99959,85841328,19,19463,13645,143435,26637275,1823,290608,4152,16.52
119,27475471,15311080,365803,99959,92868166,19,19463,13645,144694,26852444,1823,290608,4152,16.13
120,27678311,15425674,368894,99959,87249554,19,19463,13645,146097,27046794,1823,290608,4152,14.02
121,27932298,15566025,371583,99959,87905970,19,19463,13645,147279,27290459,1823,290608,4152,17.98
122,28182353,15702301,375030,99959,88563892,19,19463,13645,148394,27529974,1823,290608,4152,17.80
123,28415370,15832097,378565,99959,95796562,19,19463,13645,149592,27755383,1823,290608,4152,16.79
124,28650126,15960734,381371,99959,89935616,19,19463,13645,150717,27979515,1823,290608,4152,16.45
125,28881072,16086513,384565,99959,90621490,19,19463,13645,151917,28203045,1823,290608,4152,16.44
126,29110080,16212742,388227,99959,91311395,19,19463,13645,153129,28423536,1823,290608,4152,16.72
127,29340790,16340965,391639,99959,92008501,19,19463,13645,154278,28642906,1823,290608,4152,16.18
128,29571592,16467526,395076,99959,92694733,19,19463,13645,155402,28866345,1823,290608,4152,16.71
129,29785458,16584029,398823,99959,93407489,19,19463,13645,156527,29073165,1823,290608,4152,15.45
130,30028773,16715566,401747,99959,94078958,19,19463,13645,157510,29309507,1823,290608,4152,17.67
131,30259325,16838612,404131,99959,94765714,19,19463,13645,158814,29532640,1823,290608,4152,16.37
132,30489153,16964213,406758,99959,102433105,19,19463,13645,160000,29755326,1823,290608,4152,16.25
133,30695513,17075185,410137,99959,96176900,19,19463,13645,161272,29959194,1823,290608,4152,14.71
134,30939387,17208349,413497,99959,96849144,19,19463,13645,162334,30196017,1823,290608,4152,17.41
135,31177416,17337636,416735,99959,97532566,19,19463,13645,163362,30425117,1823,290608,4152,17.09
136,31420236,17473056,419637,99959,105356656,19,19463,13645,164421,30654724,1823,290608,4152,17.01
137,31644059,17597670,422464,99959,98918530,19,19463,13645,165576,30868698,1823,290608,4152,15.90
138,31882191,17726981,426021,99959,99601631,19,19463,13645,166697,31094994,1823,290608,4152,17.09
139,32111221,17853219,428657,99959,107554666,19,19463,13645,167805,31318957,1823,290608,4152,16.48
140,32343015,17979713,431914,99959,100986003,19,19463,13645,168835,31541285,1823,290608,4152,16.62
141,32572293,18102975,435336,99959,101672981,19,19463,13645,170074,31762781,1823,290608,4152,16.31
142,32804128,18228814,438599,99959,102356177,19,19463,13645,171223,31984387,1823,290608,4152,16.56
143,33034335,18353849,441876,99959,103045200,19,19463,13645,172358,32209660,1823,290608,4152,16.46
144,33262720,18477332,444931,99959,103732134,19,19463,13645,173568,32431520,1823,290608,4152,16.40
145,33486568,18597214,447632,99959,104428436,19,19463,13645,174606,32649109,1823,290608,4152,16.12
146,33723590,18725018,450359,99959,105110999,19,19463,13645,175758,32878762,1823,290608,4152,16.97
147,33953357,18849624,453505,99959,105798572,19,19463,13645,176869,33102074,1823,290608,4152,16.55
148,34176809,18971772,456947,99959,114185608,19,19463,13645,177898,33318340,1823,290608,4152,16.02
149,34419948,19105940,460236,99959,107171449,19,19463,13645,179045,33548851,1823,290608,4152,17.06
150,34660764,19244376,463554,99959,107850587,19,19463,13645,180157,33770496,1823,290608,4152,16.51
151,34898398,19380530,467118,99959,116355547,19,19463,13645,181350,33992530,1823,290608,4152,16.47
152,35140478,19519664,470473,99959,117076775,19,19463,13645,182457,34216370,1823,290608,4152,16.36
153,35371981,19653863,473654,99959,109908472,19,19463,13645,183669,34436499,1823,290608,4152,16.25
154,35608297,19781121,476177,99959,110592988,19,19463,13645,184748,34663363,1823,290608,4152,17.03
155,35833731,19904442,479304,99959,111294992,19,19463,13645,185830,34882301,1823,290608,4152,15.67
156,36072814,20035872,482478,99959,111970286,19,19463,13645,186917,35115883,1823,290608,4152,17.22
157,36298665,20160645,485917,99959,112667698,19,19463,13645,188030,35334016,1823,290608,4152,16.62
158,36534424,20287104,488681,99959,113359705,19,19463,13645,189069,35560869,1823,290608,4152,16.75
159,36764954,20412926,491319,99959,114049714,19,19463,13645,190223,35782815,1823,290608,4152,16.23
160,36993558,20536801,494713,99959,114745782,19,19463,13645,191276,36000852,1823,290608,4152,16.34
161,37226416,20664433,497925,99959,115432180,19,19463,13645,192431,36224380,1823,290608,4152,16.54
162,37461409,20796347,500584,99959,116120573,19,19463,13645,193527,36449484,1823,290608,4152,16.71
163,37692339,20922253,504456,99959,125134812,19,19463,13645,194717,36670359,1823,290608,4152,16.67
164,37925240,21051777,507407,99959,125864507,19,19463,13645,195753,36895050,1823,290608,4152,16.41
165,38151033,21174600,510636,99959,118197504,19,19463,13645,196865,37114038,1823,290608,4152,16.45
166,38389148,21304126,513674,99959,118886017,19,19463,13645,197897,37343401,1823,290608,4152,16.77
167,38620201,21429986,516975,99959,119573901,19,19463,13645,198987,37565080,1823,290608,4152,16.70
168,38850925,21556811,519756,99959,120264399,19,19463,13645,200041,37787692,1823,290608,4152,16.21
169,39081674,21682916,523481,99959,129538285,19,19463,13645,201232,38008239,1823,290608,4152,16.68
170,39316007,21808158,526646,99959,121643622,19,19463,13645,202366,38232802,1823,290608,4152,16.41
171,39537869,21927586,529975,99959,122338126,19,19463,13645,203466,38449404,1823,290608,4152,16.24
172,39771888,22055276,533567,99959,131761322,19,19463,13645,204464,38677859,1823,290608,4152,16.89
173,40011290,22192505,536000,99959,123705166,19,19463,13645,205670,38901644,1823,290608,4152,16.63
174,40252278,22330848,538930,99959,124380374,19,19463,13645,206859,39129479,1823,290608,4152,16.33
175,40490690,22468439,542368,99959,125054015,19,19463,13645,208121,39351675,1823,290608,4152,16.31
176,40736680,22610003,545060,99959,125723522,19,19463,13645,209269,39580501,1823,290608,4152,16.83
177,40969431,22740914,548129,99959,126415092,19,19463,13645,210321,39801981,1823,290608,4152,16.14
178,41179614,22850239,550596,99959,127140239,19,19463,13645,211622,40003287,1823,290608,4152,14.86
179,41438367,22989729,553595,99959,127792634,19,19463,13645,212724,40253020,1823,290608,4152,18.65
period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,7499,269,524,100429,4447007,19,19447,23608,3165,696902,1814,290608,4152,0.01
1,12634,1222,11344,100429,4623240,19,19447,23608,4473,712191,1814,290608,4152,0.00
2,13660,1222,13957,100429,5608826,19,19447,23608,5671,724968,1814,290608,4152,0.00
3,103029,47765,16538,100429,6469594,19,19447,23608,6800,825803,1814,290608,4152,6.78
4,322750,169860,19500,100429,7168510,19,19447,23608,7918,1043705,1814,290608,4152,16.11
5,570687,310231,22484,100429,7842827,19,19447,23608,9182,1276565,1814,290608,4152,17.01
6,820839,452499,25601,100429,8503844,19,19447,23608,10349,1510869,1814,290608,4152,17.36
7,1059394,585526,28263,100429,9184375,19,19447,23608,11559,1730540,1814,290608,4152,16.52
8,1296902,715155,31368,100429,9854815,19,19447,23608,12843,1955858,1814,290608,4152,17.03
9,1544062,852172,34381,100429,10523085,19,19447,23608,13857,2189871,1814,290608,4152,17.45
10,1771285,979806,36993,100429,11216316,19,19447,23608,15126,2403886,1814,290608,4152,15.77
11,2008652,1110571,40075,100429,11891059,19,19447,23608,16307,2629173,1814,290608,4152,16.93
12,2246620,1243521,43475,100429,12568901,19,19447,23608,17486,2849518,1814,290608,4152,16.26
13,2482656,1373165,46265,100429,13251416,19,19447,23608,18654,3071120,1814,290608,4152,16.37
14,2733051,1511985,49310,100429,13910120,19,19447,23608,19733,3306435,1814,290608,4152,17.72
15,2962360,1636755,52331,100429,14590446,19,19447,23608,20955,3526399,1814,290608,4152,16.40
16,3195412,1764104,55362,100429,16884300,19,19447,23608,22295,3749552,1814,290608,4152,16.43
17,3457371,1918974,58415,100429,15922720,19,19447,23608,23474,3991093,1814,290608,4152,17.52
18,3702985,2061718,61437,100429,16600012,19,19447,23608,24779,4218726,1814,290608,4152,16.75
19,3941192,2198928,63934,100429,17284668,19,19447,23608,26115,4437983,1814,290608,4152,16.16
20,4208399,2353304,66247,100429,17937370,19,19447,23608,27331,4683888,1814,290608,4152,18.11
21,4453866,2488207,69422,100429,18606012,19,19447,23608,28644,4917625,1814,290608,4152,17.59
22,4705464,2623638,71832,100429,19273701,19,19447,23608,29691,5160839,1814,290608,4152,17.83
23,4937996,2752771,74870,100429,19967592,19,19447,23608,30795,5384086,1814,290608,4152,16.63
24,5164133,2875221,77509,100429,20665785,19,19447,23608,31931,5601258,1814,290608,4152,16.23
25,5402655,3007294,80197,100429,21341129,19,19447,23608,33058,5826796,1814,290608,4152,16.86
26,5618884,3125215,82907,100429,24073581,19,19447,23608,34215,6036681,1814,290608,4152,15.35
27,5863050,3266424,85905,100429,24786521,19,19447,23608,35509,6263880,1814,290608,4152,16.93
28,6091193,3394198,88760,100429,25531281,19,19447,23608,36780,6479965,1814,290608,4152,15.55
29,6360951,3550084,91450,100429,24062016,19,19447,23608,38080,6726549,1814,290608,4152,18.14
30,6585744,3678876,94875,100429,24760402,19,19447,23608,39305,6936080,1814,290608,4152,15.46
31,6742941,3773086,97763,100429,25541620,19,19447,23608,40485,7078100,1814,290608,4152,10.23
32,6946982,3906114,101055,100429,26264005,19,19447,23608,41782,7247457,1814,290608,4152,12.96
33,7144525,4038865,104016,100429,27000305,19,19447,23608,42857,7409054,1814,290608,4152,12.50
34,7345073,4171451,106748,100429,27723100,19,19447,23608,43885,7573518,1814,290608,4152,12.76
35,7562500,4309764,109687,100429,28433543,19,19447,23608,45215,7758517,1814,290608,4152,13.86
36,7800743,4444591,112351,100429,29107647,19,19447,23608,46475,7982972,1814,290608,4152,16.46
37,8047346,4589058,114600,100429,29783619,19,19447,23608,47789,8209857,1814,290608,4152,16.43
38,8300434,4735141,117619,100429,30444023,19,19447,23608,48985,8445875,1814,290608,4152,17.39
39,8512202,4852832,120194,100429,31145994,19,19447,23608,50168,8649925,1814,290608,4152,14.85
40,8707458,4959363,123393,100429,34568514,19,19447,23608,51377,8841883,1814,290608,4152,14.29
41,8901461,5064615,126593,100429,32594142,19,19447,23608,52598,9033380,1814,290608,4152,13.42
42,9125997,5204192,129685,100429,33289656,19,19447,23608,53935,9225508,1814,290608,4152,14.57
43,9356925,5349923,132298,100429,36844729,19,19447,23608,55146,9419544,1814,290608,4152,14.83
44,9600213,5502763,135384,100429,34648003,19,19447,23608,56527,9625951,1814,290608,4152,15.58
45,9832492,5649529,138103,100429,35334000,19,19447,23608,57807,9825374,1814,290608,4152,15.10
46,10074485,5786125,140796,100429,36012227,19,19447,23608,59089,10052461,1814,290608,4152,16.62
47,10312804,5922325,143973,100429,39776646,19,19447,23608,60223,10278360,1814,290608,4152,16.60
48,10545656,6055321,147065,100429,37373443,19,19447,23608,61346,10499183,1814,290608,4152,15.84
49,10788337,6196357,150107,100429,38043376,19,19447,23608,62672,10726485,1814,290608,4152,16.44
50,11040648,6342712,153666,100429,38701759,19,19447,23608,64051,10958376,1814,290608,4152,17.18
51,11282016,6478593,156096,100429,42672142,19,19447,23608,65370,11186877,1814,290608,4152,16.66
52,11512099,6607831,159461,100429,40072177,19,19447,23608,66725,11405952,1814,290608,4152,15.81
53,11744247,6735485,162250,100429,40753364,19,19447,23608,67906,11624918,1814,290608,4152,16.20
54,11989680,6873440,164984,100429,41410469,19,19447,23608,69205,11857848,1814,290608,4152,16.87
55,12231188,7012335,168159,100429,42077788,19,19447,23608,70495,12084185,1814,290608,4152,16.47
56,12481130,7158176,171417,100429,42745319,19,19447,23608,71771,12316996,1814,290608,4152,16.91
57,12710291,7286562,174243,100429,43426477,19,19447,23608,73004,12535575,1814,290608,4152,16.04
58,12934461,7411569,177340,100429,47815899,19,19447,23608,74381,12747039,1814,290608,4152,15.37
59,13161905,7538500,180337,100429,48561987,19,19447,23608,75515,12963592,1814,290608,4152,16.10
60,13362923,7649011,183361,100429,45517906,19,19447,23608,76663,13158137,1814,290608,4152,14.31
61,13549586,7770036,186536,100429,50129638,19,19447,23608,77843,13316931,1814,290608,4152,11.73
62,13742414,7900920,189585,100429,46997571,19,19447,23608,78981,13475695,1814,290608,4152,12.20
63,13948822,8042068,192324,100429,47709302,19,19447,23608,79997,13645310,1814,290608,4152,13.12
64,14154565,8177443,195346,100429,48427813,19,19447,23608,81198,13816133,1814,290608,4152,12.99
65,14404741,8332261,198127,100429,49084958,19,19447,23608,82520,14038986,1814,290608,4152,16.41
66,14689122,8488538,201353,100429,49706531,19,19447,23608,83860,14303115,1814,290608,4152,19.83
67,14929282,8613446,204450,100429,54597084,19,19447,23608,85187,14536673,1814,290608,4152,17.37
68,15136994,8724950,207632,100429,51090632,19,19447,23608,86341,14736669,1814,290608,4152,14.80
69,15403732,8877730,211010,100429,51734510,19,19447,23608,87732,14978865,1814,290608,4152,18.04
70,15635161,9010110,213795,100429,52431589,19,19447,23608,88971,15191707,1814,290608,4152,15.56
71,15871196,9144756,216534,100429,53116249,19,19447,23608,90186,15410795,1814,290608,4152,16.23
72,16120751,9287025,219420,100429,53792978,19,19447,23608,91503,15641744,1814,290608,4152,16.84
73,16361974,9421418,222421,100429,54470845,19,19447,23608,92722,15868148,1814,290608,4152,16.84
74,16622401,9566020,225009,100429,55124257,19,19447,23608,93926,16107941,1814,290608,4152,17.96
75,16908163,9728308,228419,100429,60325766,19,19447,23608,95150,16370508,1814,290608,4152,19.57
76,17153675,9865178,230784,100429,56416379,19,19447,23608,96485,16599859,1814,290608,4152,17.07
77,17395115,10000388,233229,100429,61772166,19,19447,23608,97769,16827985,1814,290608,4152,16.85
78,17665560,10148046,236349,100429,57737984,19,19447,23608,98925,17080939,1814,290608,4152,18.96
79,17912552,10279546,238893,100429,58401642,19,19447,23608,100106,17321704,1814,290608,4152,17.72
80,18170449,10422520,242163,100429,59058394,19,19447,23608,101332,17564105,1814,290608,4152,18.10
81,18446339,10577827,245246,100429,64576118,19,19447,23608,102609,17820671,1814,290608,4152,18.92
82,18723056,10735771,248392,100429,60330244,19,19447,23608,103805,18075397,1814,290608,4152,18.89
83,18995944,10890831,251889,100429,65947009,19,19447,23608,105092,18327200,1814,290608,4152,18.71
84,19262166,11038166,254447,100429,61618405,19,19447,23608,106207,18573874,1814,290608,4152,18.87
85,19513022,11172537,257359,100429,62285927,19,19447,23608,107348,18814359,1814,290608,4152,17.81
86,19776608,11314088,260642,100429,62923429,19,19447,23608,108519,19068281,1814,290608,4152,18.97
87,20040057,11455604,264144,100429,63568358,19,19447,23608,109638,19321256,1814,290608,4152,19.02
88,20278291,11585585,267090,100429,64249005,19,19447,23608,110648,19551341,1814,290608,4152,16.99
89,20542936,11726865,270365,100429,64886784,19,19447,23608,111712,19807445,1814,290608,4152,19.41
90,20801408,11863574,273165,100429,65533816,19,19447,23608,112921,20057763,1814,290608,4152,19.00
91,21054397,11998958,276137,100429,66191466,19,19447,23608,114114,20301609,1814,290608,4152,18.15
92,21316963,12139973,279812,100429,66840084,19,19447,23608,115223,20554201,1814,290608,4152,19.07
93,21566915,12274634,282697,100429,67502905,19,19447,23608,116443,20793192,1814,290608,4152,17.93
94,21815034,12407280,286064,100429,73743199,19,19447,23608,117555,21030994,1814,290608,4152,17.87
95,22067512,12547251,288906,100429,68819658,19,19447,23608,118743,21274486,1814,290608,4152,18.11
96,22309594,12680123,291559,100429,69489673,19,19447,23608,119885,21505996,1814,290608,4152,17.18
97,22539084,12808378,295009,100429,75925524,19,19447,23608,121150,21722309,1814,290608,4152,16.00
98,22790822,12953007,298214,100429,76635791,19,19447,23608,122351,21958717,1814,290608,4152,17.68
99,23042655,13095707,301006,100429,71511061,19,19447,23608,123645,22192189,1814,290608,4152,17.35
100,23288738,13235052,304163,100429,78070880,19,19447,23608,124921,22425151,1814,290608,4152,17.08
101,23544932,13380426,307189,100429,72833326,19,19447,23608,126257,22661226,1814,290608,4152,17.45
102,23792292,13522007,310643,100429,73492694,19,19447,23608,127703,22891409,1814,290608,4152,16.88
103,24046599,13667150,314091,100429,74156322,19,19447,23608,128943,23125651,1814,290608,4152,17.18
104,24311543,13819054,317330,100429,74804857,19,19447,23608,130162,23370309,1814,290608,4152,17.99
105,24564058,13960106,320932,100429,75458584,19,19447,23608,131465,23611114,1814,290608,4152,17.86
106,24820889,14103880,323574,100429,76114278,19,19447,23608,132701,23852231,1814,290608,4152,17.67
107,25067030,14244516,326778,100429,76780673,19,19447,23608,133970,24084478,1814,290608,4152,17.06
