IDLE,Mbps,Stack,Timestamp,Tmr Svc,esp_timer,experiment_runn,ipc0,ipc1,measurer,sys_evt,tiT,wifi
47067108,15.46,4116,182,18,328893,15809761,27228,44085,950030,13202,137403486,49640181
47295128,16.73,4116,183,18,330718,15897529,27228,44085,955279,13202,138166927,49909526
47523736,16.63,4116,184,18,332211,15984019,27228,44085,959917,13202,138931412,50184332
127404382,16.40,4116,185,18,333813,16068305,27228,44085,963903,13202,139685220,50460721
47968393,17.37,4116,186,18,335476,16159087,27228,44085,969383,13202,140472725,50741141
48165664,17.25,4116,187,18,337260,16249707,27228,44085,976104,13202,141262299,51022302
129371700,17.19,4116,188,18,339103,16340931,27228,44085,980928,13202,142049248,51304306
48582801,17.08,4116,189,18,340850,16430562,27228,44085,985813,13202,142830859,51586292
48836955,15.94,4116,190,18,342567,16517659,27228,44085,993551,13202,143563201,51848140
131360127,16.98,4116,191,18,344435,16608692,27228,44085,998278,13202,144343124,52127778
49261061,16.95,4116,192,18,346325,16697233,27228,44085,1003149,13202,145118205,52412748
49463308,17.23,4116,193,18,348053,16786278,27228,44085,1008146,13202,145904444,52697915
49672441,17.10,4116,194,18,349798,16875347,27228,44085,1014137,13202,146682868,52978904
49911635,16.18,4116,195,18,351932,16963319,27228,44085,1018017,13202,147434303,53247545
134693404,15.70,4116,196,18,353542,17047656,27228,44085,1024149,13202,148153845,53500639
135358921,16.65,4116,197,18,355392,17133263,27228,44085,1029440,13202,148914222,53773257
50639774,17.00,4116,198,18,357113,17221742,27228,44085,1035548,13202,149687691,54049661
50843445,17.09,4116,199,18,359012,17311341,27228,44085,1042937,13202,150470118,54333548
51081285,16.42,4116,200,18,360782,17397005,27228,44085,1047718,13202,151226218,54612293
137985610,17.48,4116,201,18,362625,17488900,27228,44085,1053081,13202,152027249,54896408
51505631,16.65,4116,202,18,364465,17574037,27228,44085,1059058,13202,152786025,55170132
51766604,15.80,4116,203,18,366393,17657246,27228,44085,1065281,13202,153512402,55427817
51975794,17.00,4116,204,18,368027,17744402,27228,44085,1070334,13202,154286836,55706373
140656834,16.37,4116,205,18,369805,17832735,27228,44085,1076015,13202,155043910,55979318
52452608,16.42,4116,206,18,371527,17918229,27228,44085,1080934,13202,155794121,56250127
141994125,15.82,4116,207,18,373332,18004425,27228,44085,1086952,13202,156524409,56512962
53068398,13.60,4116,208,18,375221,18079586,27228,44085,1091189,13202,157158377,56740243
53366468,14.75,4116,209,18,376839,18162574,27228,44085,1098096,13202,157845315,56987299
53631684,15.81,4116,210,18,378697,18248058,27228,44085,1104181,13202,158571131,57246454
144749904,17.08,4116,211,18,380390,18338776,27228,44085,1107769,13202,159356610,57524101
54027863,17.60,4116,212,18,382141,18429684,27228,44085,1114381,13202,160156887,57809119
54233123,17.10,4116,213,18,383905,18521144,27228,44085,1120374,13202,160939638,58092049
54438821,17.22,4116,214,18,385685,18611770,27228,44085,1125854,13202,161729561,58378556
147354222,16.93,4116,215,18,387481,18699172,27228,44085,1132054,13202,162503613,58660085
54873649,16.69,4116,216,18,389338,18787086,27228,44085,1138361,13202,163267469,58935912
55103753,16.69,4116,217,18,391179,18874526,27228,44085,1144009,13202,164030567,59207844
149339007,16.64,4116,218,18,392977,18961357,27228,44085,1149486,13202,164795924,59481169
55541197,17.22,4116,219,18,394552,19049940,27228,44085,1154398,13202,165575188,59760864
55773669,16.45,4116,220,18,396628,19138156,27228,44085,1160341,13202,166330512,60033390
55968077,17.38,4116,221,18,398605,19228807,27228,44085,1164880,13202,167126922,60317573
56187557,16.72,4116,222,18,400419,19318537,27228,44085,1170760,13202,167891211,60596228
56440075,16.04,4116,223,18,402090,19405417,27228,44085,1176748,13202,168629549,60863440
56657038,16.75,4116,224,18,403827,19494091,27228,44085,1181253,13202,169396022,61141840
56854585,17.29,4116,225,18,405701,19586140,27228,44085,1186244,13202,170187393,61426145
57082859,16.51,4116,226,18,407388,19671822,27228,44085,1192579,13202,170942701,61699287
57302411,17.03,4116,227,18,409234,19761923,27228,44085,1196621,13202,171718856,61971397
155944891,16.90,4116,228,18,411141,19851688,27228,44085,1201390,13202,172498085,62247751
156597673,17.12,4116,229,18,413020,19940698,27228,44085,1206302,13202,173279472,62530658
57930468,17.24,4116,230,18,414812,20031912,27228,44085,1211464,13202,174065821,62811036
157910639,16.86,4116,231,18,416492,20121671,27228,44085,1217494,13202,174842531,63082489
58371992,16.86,4116,232,18,418258,20209628,27228,44085,1223143,13202,175609729,63355269
58597280,16.59,4116,233,18,419990,20297157,27228,44085,1228276,13202,176371252,63629677
58795267,17.39,4116,234,18,421747,20386596,27228,44085,1233325,13202,177162532,63907045
58998946,17.29,4116,235,18,423429,20475424,27228,44085,1237803,13202,177951124,64185475
161209032,17.00,4116,236,18,425186,20567185,27228,44085,1242289,13202,178731639,64465063
59472297,15.67,4116,237,18,427090,20652835,27228,44085,1247233,13202,179455010,64721202
59669834,17.41,4116,238,18,428713,20741806,27228,44085,1253444,13202,180248828,65001351
59886223,16.71,4116,239,18,430449,20828109,27228,44085,1259290,13202,181016966,65276988
60125827,16.35,4116,240,18,432192,20916743,27228,44085,1263834,13202,181768312,65552173
60425310,14.87,4116,241,18,433825,20997405,27228,44085,1270473,13202,182456493,65799547
60678416,16.17,4116,242,18,435743,21084185,27228,44085,1275242,13202,183202059,66063960
60872697,17.46,4116,243,18,437353,21174802,27228,44085,1279215,13202,183997655,66343455
61067698,17.42,4116,244,18,439106,21267209,27228,44085,1284289,13202,184794461,66624791
61255069,17.64,4116,245,18,440759,21360273,27228,44085,1288902,13202,185601214,66910937
61449947,17.48,4116,246,18,442397,21450464,27228,44085,1293585,13202,186399383,67194142
61682154,16.56,4116,247,18,444004,21536959,27228,44085,1298909,13202,187159400,67462678
61913428,16.52,4116,248,18,445873,21624083,27228,44085,1304787,13202,187916770,67728438
62216044,14.86,4116,249,18,447599,21705743,27228,44085,1310271,13202,188605381,67970344
62527850,14.64,4116,250,18,449186,21787182,27228,44085,1316523,13202,189284572,68208346
62775436,16.23,4116,251,18,450885,21873781,27228,44085,1321269,13202,190033437,68473104
62978489,17.17,4116,252,18,452708,21964840,27228,44085,1326781,13202,190817622,68747782
63199529,16.75,4116,253,18,454532,22052420,27228,44085,1333179,13202,191583410,69019564
63427444,16.68,4116,254,18,456378,22138504,27228,44085,1339449,13202,192346900,69293910
173888512,17.77,4116,255,18,458287,22232281,27228,44085,1345324,13202,193157632,69575050
63819891,17.01,4116,256,18,459903,22321809,27228,44085,1350868,13202,193937695,69852394
64041152,16.89,4116,257,18,461784,22409288,27228,44085,1355051,13202,194714302,70132204
64241947,17.22,4116,258,18,463544,22499038,27228,44085,1361474,13202,195497990,70411086
64483939,16.30,4116,259,18,465189,22587048,27228,44085,1366247,13202,196249429,70682980
64709459,16.75,4116,260,18,467121,22675220,27228,44085,1372037,13202,197018714,70959569
177871717,16.56,4116,261,18,468880,22761464,27228,44085,1376961,13202,197775188,71227608
65158783,17.27,4116,262,18,470494,22850826,27228,44085,1381255,13202,198561507,71506343
179221349,16.12,4116,263,18,472300,22937412,27228,44085,1385451,13202,199301804,71772034
65616994,17.21,4116,264,18,474116,23026615,27228,44085,1390295,13202,200086407,72051737
65831859,16.90,4116,265,18,475963,23115748,27228,44085,1395809,13202,200860077,72333870
66029106,17.54,4116,266,18,477737,23205343,27228,44085,1401041,13202,201660026,72622471
66222850,17.56,4116,267,18,479392,23295960,27228,44085,1406159,13202,202459873,72908710
66444625,16.91,4116,268,18,481219,23386000,27228,44085,1411644,13202,203237709,73185669
66652393,17.27,4116,269,18,482977,23474921,27228,44085,1416458,13202,204027029,73461667
66877031,16.77,4116,270,18,484762,23562990,27228,44085,1422848,13202,204789898,73731290
67074733,17.42,4116,271,18,486346,23657033,27228,44085,1428865,13202,205582064,74013018
185143910,17.13,4116,272,18,488175,23745842,27228,44085,1434922,13202,206362627,74294618
67487431,17.52,4116,273,18,490067,23835427,27228,44085,1439634,13202,207163095,74575750
67697541,17.28,4116,274,18,491830,23923462,27228,44085,1444500,13202,207954387,74855415
67890417,17.48,4116,275,18,493577,24016206,27228,44085,1450628,13202,208753861,75133944
187762056,17.90,4116,276,18,495529,24110856,27228,44085,1456688,13202,209569775,75419999
68274587,16.86,4116,277,18,497238,24200109,27228,44085,1462219,13202,210344741,75692260
68485677,16.93,4116,278,18,499094,24286627,27228,44085,1469408,13202,211115991,75965936
189747914,17.12,4116,279,18,500969,24376770,27228,44085,1474584,13202,211897349,76244943
68921598,16.67,4116,280,18,502781,24462201,27228,44085,1479147,13202,212664557,76518637
69145860,16.74,4116,281,18,504697,24552497,27228,44085,1484467,13202,213435493,76792369
69376080,16.54,4116,282,18,506414,24639850,27228,44085,1489862,13202,214197497,77065637
69606319,16.63,4116,283,18,508118,24728061,27228,44085,1495181,13202,214960845,77334816
69830641,16.63,4116,284,18,510006,24817079,27228,44085,1501625,13202,215725309,77607718
70039689,17.09,4116,285,18,511777,24907123,27228,44085,1506800,13202,216506180,77882611
194407392,16.65,4116,286,18,513547,24994208,27228,44085,1511425,13202,217269219,78151534
70495466,16.72,4116,287,18,515358,25083684,27228,44085,1517039,13202,218033689,78419022
70719306,16.75,4116,288,18,517104,25171106,27228,44085,1521912,13202,218799162,78692231
196418745,16.86,4116,289,18,518796,25259682,27228,44085,1525997,13202,219572147,78965547
197093546,16.60,4116,290,18,520684,25347800,27228,44085,1530336,13202,220335499,79236290
71400899,16.96,4116,291,18,522506,25434706,27228,44085,1536296,13202,221105934,79507923
71631545,16.85,4116,292,18,524236,25520915,27228,44085,1542058,13202,221875600,79782228
71879677,16.23,4116,293,18,525954,25606108,27228,44085,1546813,13202,222622592,80046646
199768219,17.17,4116,294,18,527792,25695433,27228,44085,1554042,13202,223406010,80316451
72305404,16.68,4116,295,18,529518,25785674,27228,44085,1561218,13202,224167867,80591149
72523982,16.89,4116,296,18,531157,25873755,27228,44085,1566936,13202,224940431,80867240
72758119,16.41,4116,297,18,532878,25962479,27228,44085,1574612,13202,225690001,81133398
72980459,16.75,4116,298,18,534802,26049317,27228,44085,1580984,13202,226458129,81402823
73194380,16.94,4116,299,18,536546,26140702,27228,44085,1585419,13202,227234180,81680027
73439014,16.27,4116,300,18,538440,26226137,27228,44085,1589919,13202,227981851,81950243
204440711,16.78,4116,301,18,540134,26315519,27228,44085,1594669,13202,228750702,82222048
73881353,16.73,4116,302,18,541984,26403089,27228,44085,1600793,13202,229513420,82489435
205793241,15.51,4116,303,18,543679,26487623,27228,44085,1606085,13202,230228981,82743742
74396119,16.73,4116,304,18,545468,26573802,27228,44085,1611090,13202,230992198,83013113
74596400,17.44,4116,305,18,547327,26664538,27228,44085,1615347,13202,231791080,83292879
74798115,17.22,4116,306,18,549155,26754534,27228,44085,1620945,13202,232578534,83567541
75018295,16.85,4116,307,18,550974,26842742,27228,44085,1627414,13202,233347835,83840015
75240317,16.80,4116,308,18,552714,26933014,27228,44085,1632657,13202,234117146,84115083
75475194,16.53,4116,309,18,554495,27018464,27228,44085,1638071,13202,234876220,84383235
75723341,16.33,4116,310,18,556215,27105018,27228,44085,1644668,13202,235616313,84644319
211132169,17.02,4116,311,18,558297,27194983,27228,44085,1649789,13202,236396101,84919261
76176139,16.32,4116,312,18,559975,27281495,27228,44085,1656712,13202,237141368,85182795
76418019,16.38,4116,313,18,561947,27367266,27228,44085,1662331,13202,237890062,85444655
76638899,16.82,4116,314,18,563567,27455985,27228,44085,1667041,13202,238660238,85719986
76857162,16.89,4116,315,18,565403,27544786,27228,44085,1672409,13202,239433341,85987362
77084619,16.96,4116,316,18,567136,27632378,27228,44085,1678520,13202,240204691,86259365
77314456,16.61,4116,317,18,568918,27720252,27228,44085,1684301,13202,240965725,86522566
215821359,15.70,4116,318,18,570692,27803838,27228,44085,1689606,13202,241687743,86783271
77781414,17.40,4116,319,18,572369,27891777,27228,44085,1694828,13202,242478583,87067872
217150365,17.01,4116,320,18,574163,27978196,27228,44085,1701710,13202,243256295,87345024
217808308,17.15,4116,321,18,575977,28067895,27228,44085,1708648,13202,244042696,87624338
78478122,15.49,4116,322,18,577700,28150091,27228,44085,1714668,13202,244752436,87871886
219221328,14.04,4116,323,18,579553,28227286,27228,44085,1720436,13202,245408415,88100270
79118711,14.83,4116,324,18,581304,28304799,27228,44085,1728817,13202,246087898,88340886
79336811,16.85,4116,325,18,583028,28394173,27228,44085,1733498,13202,246861112,88613210
79549799,16.84,4116,326,18,584828,28481915,27228,44085,1738851,13202,247632648,88895331
